region_type,region,year,week,total_specimens,a_2009_h1n1,a_h3,a_subtyping_not_performed,b,bvic,byam,h3n2v,wk_date
HHS Regions,Region 7,2018,45,52,2,3,0,0,0,3,0,2018-11-04
HHS Regions,Region 8,2018,45,57,15,0,0,0,0,0,0,2018-11-04
HHS Regions,Region 9,2018,45,166,29,3,13,3,2,2,0,2018-11-04
HHS Regions,Region 10,2018,45,73,4,3,0,0,0,0,0,2018-11-04
HHS Regions,Region 1,2018,46,27,2,0,0,0,0,0,0,2018-11-11
HHS Regions,Region 2,2018,46,46,17,1,0,0,0,0,0,2018-11-11
HHS Regions,Region 3,2018,46,278,23,4,0,0,0,0,0,2018-11-11
HHS Regions,Region 4,2018,46,174,15,11,0,0,0,2,0,2018-11-11
HHS Regions,Region 5,2018,46,154,15,8,0,0,1,0,0,2018-11-11
HHS Regions,Region 6,2018,46,76,8,2,0,0,0,0,0,2018-11-11
HHS Regions,Region 7,2018,46,44,4,0,0,0,0,0,0,2018-11-11
HHS Regions,Region 8,2018,46,38,12,0,0,0,0,0,0,2018-11-11
HHS Regions,Region 9,2018,46,218,28,7,9,0,0,1,0,2018-11-11
HHS Regions,Region 10,2018,46,84,5,0,0,0,1,0,0,2018-11-11
HHS Regions,Region 1,2018,47,28,2,1,0,0,0,0,0,2018-11-18
HHS Regions,Region 2,2018,47,37,17,4,0,0,0,0,0,2018-11-18
HHS Regions,Region 3,2018,47,234,32,2,0,0,1,0,0,2018-11-18
HHS Regions,Region 4,2018,47,118,11,16,1,0,0,2,0,2018-11-18
HHS Regions,Region 5,2018,47,153,14,7,0,0,0,1,0,2018-11-18
HHS Regions,Region 6,2018,47,43,8,4,0,0,0,1,0,2018-11-18
HHS Regions,Region 7,2018,47,29,4,2,0,0,0,0,0,2018-11-18
HHS Regions,Region 8,2018,47,30,7,0,0,0,1,0,0,2018-11-18
HHS Regions,Region 9,2018,47,181,71,9,8,1,0,0,0,2018-11-18
HHS Regions,Region 10,2018,47,72,3,2,0,0,0,0,0,2018-11-18
HHS Regions,Region 1,2018,48,37,6,4,0,0,0,0,0,2018-11-25
HHS Regions,Region 2,2018,48,61,21,1,3,0,0,0,0,2018-11-25
HHS Regions,Region 3,2018,48,310,37,7,1,0,0,2,0,2018-11-25
HHS Regions,Region 4,2018,48,245,22,20,0,0,0,3,0,2018-11-25
HHS Regions,Region 5,2018,48,213,20,2,3,0,0,0,0,2018-11-25
HHS Regions,Region 6,2018,48,92,14,7,0,0,0,1,0,2018-11-25
HHS Regions,Region 7,2018,48,47,5,1,1,0,0,0,0,2018-11-25
HHS Regions,Region 8,2018,48,69,20,1,0,0,1,1,0,2018-11-25
HHS Regions,Region 9,2018,48,255,79,12,6,1,0,2,0,2018-11-25
HHS Regions,Region 10,2018,48,53,11,0,0,0,0,0,0,2018-11-25
HHS Regions,Region 1,2018,49,55,14,12,0,0,0,0,0,2018-12-02
HHS Regions,Region 2,2018,49,67,30,2,0,0,0,0,0,2018-12-02
HHS Regions,Region 3,2018,49,266,29,9,1,2,1,1,0,2018-12-02
HHS Regions,Region 4,2018,49,214,17,29,1,0,0,0,0,2018-12-02
HHS Regions,Region 5,2018,49,262,26,6,3,2,0,0,0,2018-12-02
HHS Regions,Region 6,2018,49,109,27,4,0,0,0,0,0,2018-12-02
HHS Regions,Region 7,2018,49,33,2,0,0,0,0,0,0,2018-12-02
HHS Regions,Region 8,2018,49,77,36,3,0,0,2,1,0,2018-12-02
HHS Regions,Region 9,2018,49,228,55,8,11,0,0,5,0,2018-12-02
HHS Regions,Region 10,2018,49,49,5,1,1,0,0,1,0,2018-12-02
HHS Regions,Region 1,2018,50,32,12,5,0,0,0,0,0,2018-12-09
HHS Regions,Region 2,2018,50,58,27,2,0,0,0,0,0,2018-12-09
HHS Regions,Region 3,2018,50,280,41,17,2,1,0,1,0,2018-12-09
HHS Regions,Region 4,2018,50,99,15,26,0,0,0,0,0,2018-12-09
HHS Regions,Region 5,2018,50,202,24,5,10,1,1,1,0,2018-12-09
HHS Regions,Region 6,2018,50,139,42,5,1,0,1,0,0,2018-12-09
HHS Regions,Region 7,2018,50,46,12,0,7,0,0,0,0,2018-12-09
HHS Regions,Region 8,2018,50,99,55,3,0,0,2,1,0,2018-12-09
HHS Regions,Region 9,2018,50,161,65,5,3,0,0,0,0,2018-12-09
HHS Regions,Region 10,2018,50,38,15,0,0,0,0,0,0,2018-12-09
