region_type,region,year,week,total_specimens,a_2009_h1n1,a_h3,a_subtyping_not_performed,b,bvic,byam,h3n2v,wk_date
HHS Regions,Region 5,2019,42,197,0,7,0,6,6,0,0,2019-10-13
HHS Regions,Region 6,2019,42,131,2,1,0,1,16,0,0,2019-10-13
HHS Regions,Region 7,2019,42,53,2,2,0,0,2,0,0,2019-10-13
HHS Regions,Region 8,2019,42,56,3,11,0,0,2,0,0,2019-10-13
HHS Regions,Region 9,2019,42,162,13,19,1,1,28,1,0,2019-10-13
HHS Regions,Region 10,2019,42,102,3,12,1,2,0,0,0,2019-10-13
HHS Regions,Region 1,2019,43,20,0,1,0,0,2,0,0,2019-10-20
HHS Regions,Region 2,2019,43,48,1,7,0,1,0,1,0,2019-10-20
HHS Regions,Region 3,2019,43,297,2,4,0,3,3,0,0,2019-10-20
HHS Regions,Region 4,2019,43,178,7,6,0,2,45,2,0,2019-10-20
HHS Regions,Region 5,2019,43,210,6,4,1,5,3,0,0,2019-10-20
HHS Regions,Region 6,2019,43,118,1,7,0,3,14,0,0,2019-10-20
HHS Regions,Region 7,2019,43,75,5,4,0,0,2,0,0,2019-10-20
HHS Regions,Region 8,2019,43,69,4,11,0,0,3,0,0,2019-10-20
HHS Regions,Region 9,2019,43,202,17,25,2,4,20,2,0,2019-10-20
HHS Regions,Region 10,2019,43,129,10,8,1,2,3,0,0,2019-10-20
HHS Regions,Region 1,2019,44,28,1,5,0,0,0,0,0,2019-10-27
HHS Regions,Region 2,2019,44,50,0,8,0,1,0,0,0,2019-10-27
HHS Regions,Region 3,2019,44,297,2,6,0,0,9,0,0,2019-10-27
HHS Regions,Region 4,2019,44,194,7,6,0,8,26,3,0,2019-10-27
HHS Regions,Region 5,2019,44,229,5,4,1,15,10,2,0,2019-10-27
HHS Regions,Region 6,2019,44,134,4,0,0,5,16,0,0,2019-10-27
HHS Regions,Region 7,2019,44,63,6,0,0,0,0,0,0,2019-10-27
HHS Regions,Region 8,2019,44,71,2,10,0,1,6,0,0,2019-10-27
HHS Regions,Region 9,2019,44,225,22,12,1,9,45,0,0,2019-10-27
HHS Regions,Region 10,2019,44,111,3,8,0,0,6,0,0,2019-10-27
HHS Regions,Region 1,2019,45,32,1,0,0,0,1,0,0,2019-11-03
HHS Regions,Region 2,2019,45,84,0,3,0,0,1,0,0,2019-11-03
HHS Regions,Region 3,2019,45,340,3,4,4,2,7,1,0,2019-11-03
HHS Regions,Region 4,2019,45,295,20,3,2,5,58,3,0,2019-11-03
HHS Regions,Region 5,2019,45,273,7,1,2,25,9,2,0,2019-11-03
HHS Regions,Region 6,2019,45,168,3,11,1,7,18,0,0,2019-11-03
HHS Regions,Region 7,2019,45,75,14,1,1,0,3,1,0,2019-11-03
HHS Regions,Region 8,2019,45,94,5,15,0,0,19,0,0,2019-11-03
HHS Regions,Region 9,2019,45,397,56,27,2,32,107,2,0,2019-11-03
HHS Regions,Region 10,2019,45,132,4,6,0,6,5,1,0,2019-11-03
HHS Regions,Region 1,2019,46,17,1,0,0,0,1,0,0,2019-11-10
HHS Regions,Region 2,2019,46,90,3,1,0,0,5,0,0,2019-11-10
HHS Regions,Region 3,2019,46,277,8,2,3,8,27,0,0,2019-11-10
HHS Regions,Region 4,2019,46,275,24,6,0,6,60,2,0,2019-11-10
HHS Regions,Region 5,2019,46,258,16,8,1,7,21,2,0,2019-11-10
HHS Regions,Region 6,2019,46,182,12,3,1,11,31,0,0,2019-11-10
HHS Regions,Region 7,2019,46,82,14,2,0,1,7,1,0,2019-11-10
HHS Regions,Region 8,2019,46,99,7,8,0,2,30,0,0,2019-11-10
HHS Regions,Region 9,2019,46,390,53,16,1,44,114,5,0,2019-11-10
HHS Regions,Region 10,2019,46,157,5,9,1,18,18,0,0,2019-11-10
HHS Regions,Region 1,2019,47,40,10,3,0,1,5,0,0,2019-11-17
HHS Regions,Region 2,2019,47,72,3,4,0,0,6,0,0,2019-11-17
HHS Regions,Region 3,2019,47,337,10,10,9,21,39,0,0,2019-11-17
HHS Regions,Region 4,2019,47,368,24,8,1,5,95,0,0,2019-11-17
HHS Regions,Region 5,2019,47,347,34,5,3,10,38,5,0,2019-11-17
HHS Regions,Region 6,2019,47,295,21,13,2,36,38,0,0,2019-11-17
HHS Regions,Region 7,2019,47,116,13,2,0,1,5,0,0,2019-11-17
HHS Regions,Region 8,2019,47,118,21,5,0,3,30,0,0,2019-11-17
HHS Regions,Region 9,2019,47,480,85,21,1,75,104,3,0,2019-11-17
HHS Regions,Region 10,2019,47,198,16,5,1,46,17,1,0,2019-11-17
HHS Regions,Region 1,2019,48,43,16,5,0,0,6,0,0,2019-11-24
HHS Regions,Region 2,2019,48,50,8,9,1,2,6,0,0,2019-11-24
HHS Regions,Region 3,2019,48,335,24,12,8,16,61,0,0,2019-11-24
HHS Regions,Region 4,2019,48,288,53,4,1,14,78,0,0,2019-11-24
HHS Regions,Region 5,2019,48,340,48,6,3,9,74,2,0,2019-11-24
HHS Regions,Region 6,2019,48,166,30,1,1,21,30,0,0,2019-11-24
HHS Regions,Region 7,2019,48,90,19,4,0,0,16,0,0,2019-11-24
HHS Regions,Region 8,2019,48,126,28,11,0,2,44,0,0,2019-11-24
HHS Regions,Region 9,2019,48,366,88,14,1,46,86,2,0,2019-11-24
HHS Regions,Region 10,2019,48,188,11,10,2,37,34,5,0,2019-11-24
HHS Regions,Region 1,2019,49,74,32,5,0,0,10,0,0,2019-12-01
HHS Regions,Region 2,2019,49,66,10,12,0,0,5,0,0,2019-12-01
HHS Regions,Region 3,2019,49,365,26,7,9,23,70,1,0,2019-12-01
HHS Regions,Region 4,2019,49,346,64,5,13,9,65,1,0,2019-12-01
HHS Regions,Region 5,2019,49,400,46,9,1,15,74,3,0,2019-12-01
HHS Regions,Region 6,2019,49,242,36,2,0,33,40,0,0,2019-12-01
HHS Regions,Region 7,2019,49,142,22,3,0,3,24,0,0,2019-12-01
HHS Regions,Region 8,2019,49,157,30,7,0,2,70,0,0,2019-12-01
HHS Regions,Region 9,2019,49,395,95,10,5,45,92,5,0,2019-12-01
HHS Regions,Region 10,2019,49,180,10,11,2,55,33,1,0,2019-12-01
HHS Regions,Region 1,2019,50,65,28,7,0,0,13,2,0,2019-12-08
HHS Regions,Region 2,2019,50,36,11,1,0,0,7,0,0,2019-12-08
HHS Regions,Region 3,2019,50,293,33,2,8,10,70,1,0,2019-12-08
HHS Regions,Region 4,2019,50,156,33,6,1,7,36,1,0,2019-12-08
HHS Regions,Region 5,2019,50,195,18,0,0,8,23,1,0,2019-12-08
HHS Regions,Region 6,2019,50,107,15,3,1,29,8,0,0,2019-12-08
HHS Regions,Region 7,2019,50,111,20,4,0,9,28,1,0,2019-12-08
HHS Regions,Region 8,2019,50,100,21,3,0,1,38,0,0,2019-12-08
HHS Regions,Region 9,2019,50,282,49,4,7,62,60,1,0,2019-12-08
HHS Regions,Region 10,2019,50,68,3,4,0,8,27,0,0,2019-12-08
