region_type,region,year,week,total_specimens,a_2009_h1n1,a_h3,a_subtyping_not_performed,b,bvic,byam,h3n2v,wk_date
HHS Regions,Region 5,2019,42,196,0,6,0,6,6,0,0,2019-10-13
HHS Regions,Region 6,2019,42,129,2,1,0,1,16,0,0,2019-10-13
HHS Regions,Region 7,2019,42,53,2,2,0,0,2,0,0,2019-10-13
HHS Regions,Region 8,2019,42,56,3,11,0,0,2,0,0,2019-10-13
HHS Regions,Region 9,2019,42,162,13,19,1,1,28,1,0,2019-10-13
HHS Regions,Region 10,2019,42,102,3,12,1,2,0,0,0,2019-10-13
HHS Regions,Region 1,2019,43,20,0,1,0,0,2,0,0,2019-10-20
HHS Regions,Region 2,2019,43,48,1,7,0,1,0,1,0,2019-10-20
HHS Regions,Region 3,2019,43,297,2,4,0,3,3,0,0,2019-10-20
HHS Regions,Region 4,2019,43,178,7,6,0,2,45,2,0,2019-10-20
HHS Regions,Region 5,2019,43,210,6,4,1,5,3,0,0,2019-10-20
HHS Regions,Region 6,2019,43,117,1,7,0,3,14,0,0,2019-10-20
HHS Regions,Region 7,2019,43,75,5,4,0,0,2,0,0,2019-10-20
HHS Regions,Region 8,2019,43,69,4,11,0,0,3,0,0,2019-10-20
HHS Regions,Region 9,2019,43,202,17,25,2,4,20,2,0,2019-10-20
HHS Regions,Region 10,2019,43,128,10,8,0,2,3,0,0,2019-10-20
HHS Regions,Region 1,2019,44,28,1,5,0,0,0,0,0,2019-10-27
HHS Regions,Region 2,2019,44,50,0,8,0,1,0,0,0,2019-10-27
HHS Regions,Region 3,2019,44,296,2,6,0,0,9,0,0,2019-10-27
HHS Regions,Region 4,2019,44,193,7,6,0,8,26,3,0,2019-10-27
HHS Regions,Region 5,2019,44,229,5,4,1,15,10,2,0,2019-10-27
HHS Regions,Region 6,2019,44,132,4,0,0,5,16,0,0,2019-10-27
HHS Regions,Region 7,2019,44,63,6,0,0,0,0,0,0,2019-10-27
HHS Regions,Region 8,2019,44,71,2,10,0,1,6,0,0,2019-10-27
HHS Regions,Region 9,2019,44,222,22,12,1,8,45,0,0,2019-10-27
HHS Regions,Region 10,2019,44,107,2,8,0,0,5,0,0,2019-10-27
HHS Regions,Region 1,2019,45,32,1,0,0,0,1,0,0,2019-11-03
HHS Regions,Region 2,2019,45,84,0,2,1,0,1,0,0,2019-11-03
HHS Regions,Region 3,2019,45,334,3,4,3,2,7,1,0,2019-11-03
HHS Regions,Region 4,2019,45,294,20,3,2,5,58,3,0,2019-11-03
HHS Regions,Region 5,2019,45,273,7,1,2,25,9,2,0,2019-11-03
HHS Regions,Region 6,2019,45,167,3,11,0,7,18,0,0,2019-11-03
HHS Regions,Region 7,2019,45,75,14,1,1,0,3,1,0,2019-11-03
HHS Regions,Region 8,2019,45,94,5,15,0,0,19,0,0,2019-11-03
HHS Regions,Region 9,2019,45,389,55,27,1,29,105,2,0,2019-11-03
HHS Regions,Region 10,2019,45,125,2,6,0,5,5,0,0,2019-11-03
HHS Regions,Region 1,2019,46,17,1,0,0,0,1,0,0,2019-11-10
HHS Regions,Region 2,2019,46,90,1,0,3,0,5,0,0,2019-11-10
HHS Regions,Region 3,2019,46,259,7,2,1,6,25,0,0,2019-11-10
HHS Regions,Region 4,2019,46,260,22,5,0,6,58,2,0,2019-11-10
HHS Regions,Region 5,2019,46,252,16,7,1,8,20,2,0,2019-11-10
HHS Regions,Region 6,2019,46,171,12,3,1,11,24,0,0,2019-11-10
HHS Regions,Region 7,2019,46,82,14,2,0,1,7,1,0,2019-11-10
HHS Regions,Region 8,2019,46,98,7,7,0,2,30,0,0,2019-11-10
HHS Regions,Region 9,2019,46,368,51,14,1,45,105,3,0,2019-11-10
HHS Regions,Region 10,2019,46,145,3,9,1,15,16,0,0,2019-11-10
HHS Regions,Region 1,2019,47,33,7,3,0,1,2,0,0,2019-11-17
HHS Regions,Region 2,2019,47,54,2,0,1,0,6,0,0,2019-11-17
HHS Regions,Region 3,2019,47,273,9,9,8,9,29,0,0,2019-11-17
HHS Regions,Region 4,2019,47,291,14,6,1,5,67,0,0,2019-11-17
HHS Regions,Region 5,2019,47,306,28,4,3,12,25,5,0,2019-11-17
HHS Regions,Region 6,2019,47,189,17,6,2,25,20,0,0,2019-11-17
HHS Regions,Region 7,2019,47,103,13,2,0,0,5,0,0,2019-11-17
HHS Regions,Region 8,2019,47,102,21,5,0,2,28,0,0,2019-11-17
HHS Regions,Region 9,2019,47,369,71,20,2,61,81,0,0,2019-11-17
HHS Regions,Region 10,2019,47,114,6,5,5,18,11,1,0,2019-11-17
HHS Regions,Region 1,2019,48,20,10,3,0,0,1,0,0,2019-11-24
HHS Regions,Region 2,2019,48,7,1,1,0,0,0,0,0,2019-11-24
HHS Regions,Region 3,2019,48,138,3,3,0,1,13,0,0,2019-11-24
HHS Regions,Region 4,2019,48,84,4,2,0,0,27,0,0,2019-11-24
HHS Regions,Region 5,2019,48,150,12,1,1,13,11,0,0,2019-11-24
HHS Regions,Region 6,2019,48,52,11,1,0,1,21,0,0,2019-11-24
HHS Regions,Region 7,2019,48,66,2,0,14,6,6,0,0,2019-11-24
HHS Regions,Region 8,2019,48,77,16,6,0,1,30,0,0,2019-11-24
HHS Regions,Region 9,2019,48,203,43,8,2,38,52,1,0,2019-11-24
HHS Regions,Region 10,2019,48,31,1,2,0,11,5,4,0,2019-11-24
