region_type,region,year,week,total_specimens,a_2009_h1n1,a_h3,a_subtyping_not_performed,b,bvic,byam,h3n2v,wk_date
HHS Regions,Region 4,2019,44,194,7,6,0,8,26,3,0,2019-10-27
HHS Regions,Region 5,2019,44,229,5,4,1,15,10,2,0,2019-10-27
HHS Regions,Region 6,2019,44,134,4,0,0,5,16,0,0,2019-10-27
HHS Regions,Region 7,2019,44,63,6,0,0,0,0,0,0,2019-10-27
HHS Regions,Region 8,2019,44,71,2,10,0,1,6,0,0,2019-10-27
HHS Regions,Region 9,2019,44,225,22,12,1,9,45,0,0,2019-10-27
HHS Regions,Region 10,2019,44,112,3,8,0,0,7,0,0,2019-10-27
HHS Regions,Region 1,2019,45,56,1,0,0,0,1,0,0,2019-11-03
HHS Regions,Region 2,2019,45,84,0,3,0,0,1,0,0,2019-11-03
HHS Regions,Region 3,2019,45,340,3,4,4,2,7,1,0,2019-11-03
HHS Regions,Region 4,2019,45,296,21,3,2,5,59,3,0,2019-11-03
HHS Regions,Region 5,2019,45,273,7,1,2,25,9,2,0,2019-11-03
HHS Regions,Region 6,2019,45,168,3,12,0,7,18,0,0,2019-11-03
HHS Regions,Region 7,2019,45,75,14,1,1,0,3,1,0,2019-11-03
HHS Regions,Region 8,2019,45,94,5,15,0,0,19,0,0,2019-11-03
HHS Regions,Region 9,2019,45,397,56,27,2,32,107,2,0,2019-11-03
HHS Regions,Region 10,2019,45,132,4,6,0,6,5,1,0,2019-11-03
HHS Regions,Region 1,2019,46,38,1,0,0,0,1,0,0,2019-11-10
HHS Regions,Region 2,2019,46,90,3,1,0,0,5,0,0,2019-11-10
HHS Regions,Region 3,2019,46,278,8,2,3,8,27,0,0,2019-11-10
HHS Regions,Region 4,2019,46,276,24,6,0,6,61,2,0,2019-11-10
HHS Regions,Region 5,2019,46,258,16,8,1,7,21,2,0,2019-11-10
HHS Regions,Region 6,2019,46,181,12,3,1,11,31,0,0,2019-11-10
HHS Regions,Region 7,2019,46,82,14,2,0,1,7,1,0,2019-11-10
HHS Regions,Region 8,2019,46,99,7,8,0,2,30,0,0,2019-11-10
HHS Regions,Region 9,2019,46,394,53,16,1,40,119,5,0,2019-11-10
HHS Regions,Region 10,2019,46,158,5,9,1,18,18,0,0,2019-11-10
HHS Regions,Region 1,2019,47,63,10,3,0,1,5,0,0,2019-11-17
HHS Regions,Region 2,2019,47,73,4,4,0,0,6,0,0,2019-11-17
HHS Regions,Region 3,2019,47,337,10,10,9,21,39,0,0,2019-11-17
HHS Regions,Region 4,2019,47,374,24,8,1,5,100,0,0,2019-11-17
HHS Regions,Region 5,2019,47,347,35,5,2,10,38,5,0,2019-11-17
HHS Regions,Region 6,2019,47,295,21,13,2,36,38,0,0,2019-11-17
HHS Regions,Region 7,2019,47,116,13,2,0,1,5,0,0,2019-11-17
HHS Regions,Region 8,2019,47,119,21,5,0,3,30,0,0,2019-11-17
HHS Regions,Region 9,2019,47,481,85,21,1,75,104,3,0,2019-11-17
HHS Regions,Region 10,2019,47,202,17,5,1,47,17,1,0,2019-11-17
HHS Regions,Region 1,2019,48,63,16,5,0,0,6,0,0,2019-11-24
HHS Regions,Region 2,2019,48,53,9,9,1,2,6,0,0,2019-11-24
HHS Regions,Region 3,2019,48,341,24,12,8,16,62,0,0,2019-11-24
HHS Regions,Region 4,2019,48,298,55,5,2,13,80,1,0,2019-11-24
HHS Regions,Region 5,2019,48,345,49,6,3,9,74,2,0,2019-11-24
HHS Regions,Region 6,2019,48,167,30,1,1,21,31,0,0,2019-11-24
HHS Regions,Region 7,2019,48,90,19,4,0,0,16,0,0,2019-11-24
HHS Regions,Region 8,2019,48,127,28,11,0,2,44,0,0,2019-11-24
HHS Regions,Region 9,2019,48,383,99,14,1,41,96,2,0,2019-11-24
HHS Regions,Region 10,2019,48,206,11,11,1,51,34,5,0,2019-11-24
HHS Regions,Region 1,2019,49,102,32,8,0,0,11,0,0,2019-12-01
HHS Regions,Region 2,2019,49,83,11,12,0,3,6,0,0,2019-12-01
HHS Regions,Region 3,2019,49,417,29,7,10,30,90,2,0,2019-12-01
HHS Regions,Region 4,2019,49,420,93,5,0,7,80,1,0,2019-12-01
HHS Regions,Region 5,2019,49,428,47,9,1,17,74,3,0,2019-12-01
HHS Regions,Region 6,2019,49,294,45,3,0,36,44,0,0,2019-12-01
HHS Regions,Region 7,2019,49,155,25,3,0,4,24,0,0,2019-12-01
HHS Regions,Region 8,2019,49,173,31,7,0,4,70,0,0,2019-12-01
HHS Regions,Region 9,2019,49,528,136,13,4,53,118,5,0,2019-12-01
HHS Regions,Region 10,2019,49,232,14,12,3,79,34,1,0,2019-12-01
HHS Regions,Region 1,2019,50,116,42,10,0,1,21,2,0,2019-12-08
HHS Regions,Region 2,2019,50,88,15,4,0,7,16,1,0,2019-12-08
HHS Regions,Region 3,2019,50,505,55,9,13,52,139,3,0,2019-12-08
HHS Regions,Region 4,2019,50,370,79,12,2,26,68,1,0,2019-12-08
HHS Regions,Region 5,2019,50,454,53,8,0,23,69,2,0,2019-12-08
HHS Regions,Region 6,2019,50,228,29,4,1,56,11,0,0,2019-12-08
HHS Regions,Region 7,2019,50,141,28,4,0,1,42,1,0,2019-12-08
HHS Regions,Region 8,2019,50,186,46,3,0,9,62,0,0,2019-12-08
HHS Regions,Region 9,2019,50,481,112,10,2,84,110,4,0,2019-12-08
HHS Regions,Region 10,2019,50,243,15,4,4,74,53,0,0,2019-12-08
HHS Regions,Region 1,2019,51,103,45,3,0,1,17,0,0,2019-12-15
HHS Regions,Region 2,2019,51,55,6,3,0,2,5,0,0,2019-12-15
HHS Regions,Region 3,2019,51,253,36,1,3,15,66,2,0,2019-12-15
HHS Regions,Region 4,2019,51,223,51,1,1,15,45,1,0,2019-12-15
HHS Regions,Region 5,2019,51,246,33,2,2,13,60,2,0,2019-12-15
HHS Regions,Region 6,2019,51,167,19,0,0,53,18,0,0,2019-12-15
HHS Regions,Region 7,2019,51,161,36,1,19,21,24,1,0,2019-12-15
HHS Regions,Region 8,2019,51,207,63,6,0,3,76,0,0,2019-12-15
HHS Regions,Region 9,2019,51,334,91,3,6,33,97,0,0,2019-12-15
HHS Regions,Region 10,2019,51,99,6,1,5,13,48,0,0,2019-12-15
