region_type,region,year,week,total_specimens,a_2009_h1n1,a_h3,a_subtyping_not_performed,b,bvic,byam,h3n2v,wk_date
HHS Regions,Region 4,2019,44,194,7,6,0,8,26,3,0,2019-10-27
HHS Regions,Region 5,2019,44,229,5,4,1,15,10,2,0,2019-10-27
HHS Regions,Region 6,2019,44,134,4,0,0,5,16,0,0,2019-10-27
HHS Regions,Region 7,2019,44,63,6,0,0,0,0,0,0,2019-10-27
HHS Regions,Region 8,2019,44,71,2,10,0,1,6,0,0,2019-10-27
HHS Regions,Region 9,2019,44,225,22,12,1,9,45,0,0,2019-10-27
HHS Regions,Region 10,2019,44,112,3,8,0,0,7,0,0,2019-10-27
HHS Regions,Region 1,2019,45,59,1,0,0,0,3,0,0,2019-11-03
HHS Regions,Region 2,2019,45,84,0,3,0,0,1,0,0,2019-11-03
HHS Regions,Region 3,2019,45,340,7,4,0,2,7,1,0,2019-11-03
HHS Regions,Region 4,2019,45,297,21,4,2,5,59,3,0,2019-11-03
HHS Regions,Region 5,2019,45,273,7,1,2,25,9,2,0,2019-11-03
HHS Regions,Region 6,2019,45,168,3,12,0,7,18,0,0,2019-11-03
HHS Regions,Region 7,2019,45,75,14,1,1,0,3,1,0,2019-11-03
HHS Regions,Region 8,2019,45,94,5,15,0,0,19,0,0,2019-11-03
HHS Regions,Region 9,2019,45,397,56,27,2,32,107,2,0,2019-11-03
HHS Regions,Region 10,2019,45,135,7,6,0,6,5,1,0,2019-11-03
HHS Regions,Region 1,2019,46,38,1,0,0,0,1,0,0,2019-11-10
HHS Regions,Region 2,2019,46,90,3,1,0,0,5,0,0,2019-11-10
HHS Regions,Region 3,2019,46,278,11,2,0,8,27,0,0,2019-11-10
HHS Regions,Region 4,2019,46,279,25,7,0,6,61,2,0,2019-11-10
HHS Regions,Region 5,2019,46,258,16,8,1,7,21,2,0,2019-11-10
HHS Regions,Region 6,2019,46,181,12,3,1,11,31,0,0,2019-11-10
HHS Regions,Region 7,2019,46,82,14,2,0,1,7,1,0,2019-11-10
HHS Regions,Region 8,2019,46,99,7,8,0,2,30,0,0,2019-11-10
HHS Regions,Region 9,2019,46,393,53,16,1,40,119,5,0,2019-11-10
HHS Regions,Region 10,2019,46,160,5,9,1,18,20,0,0,2019-11-10
HHS Regions,Region 1,2019,47,63,10,3,0,1,5,0,0,2019-11-17
HHS Regions,Region 2,2019,47,74,4,4,0,0,6,0,0,2019-11-17
HHS Regions,Region 3,2019,47,340,19,10,0,21,39,0,0,2019-11-17
HHS Regions,Region 4,2019,47,375,24,8,1,5,100,0,0,2019-11-17
HHS Regions,Region 5,2019,47,346,35,5,2,10,38,5,0,2019-11-17
HHS Regions,Region 6,2019,47,304,22,15,2,36,44,0,0,2019-11-17
HHS Regions,Region 7,2019,47,116,13,2,0,1,5,0,0,2019-11-17
HHS Regions,Region 8,2019,47,120,21,5,0,3,31,0,0,2019-11-17
HHS Regions,Region 9,2019,47,486,86,21,1,73,106,3,0,2019-11-17
HHS Regions,Region 10,2019,47,202,17,5,1,47,18,1,0,2019-11-17
HHS Regions,Region 1,2019,48,63,16,5,0,0,6,0,0,2019-11-24
HHS Regions,Region 2,2019,48,53,10,9,0,2,6,0,0,2019-11-24
HHS Regions,Region 3,2019,48,342,32,12,0,16,62,0,0,2019-11-24
HHS Regions,Region 4,2019,48,304,56,7,3,13,82,1,0,2019-11-24
HHS Regions,Region 5,2019,48,345,49,6,3,9,74,2,0,2019-11-24
HHS Regions,Region 6,2019,48,193,37,3,1,23,44,0,0,2019-11-24
HHS Regions,Region 7,2019,48,90,19,4,0,0,16,0,0,2019-11-24
HHS Regions,Region 8,2019,48,127,28,11,0,2,44,0,0,2019-11-24
HHS Regions,Region 9,2019,48,390,101,14,2,37,100,2,0,2019-11-24
HHS Regions,Region 10,2019,48,206,12,11,0,51,34,5,0,2019-11-24
HHS Regions,Region 1,2019,49,102,32,8,0,0,11,0,0,2019-12-01
HHS Regions,Region 2,2019,49,86,11,12,0,3,7,0,0,2019-12-01
HHS Regions,Region 3,2019,49,440,39,7,0,34,90,2,0,2019-12-01
HHS Regions,Region 4,2019,49,445,102,7,0,8,84,1,0,2019-12-01
HHS Regions,Region 5,2019,49,431,46,9,1,15,76,3,0,2019-12-01
HHS Regions,Region 6,2019,49,334,52,3,0,36,62,0,0,2019-12-01
HHS Regions,Region 7,2019,49,155,25,3,0,4,24,0,0,2019-12-01
HHS Regions,Region 8,2019,49,174,31,7,0,4,71,0,0,2019-12-01
HHS Regions,Region 9,2019,49,585,150,15,1,41,155,5,0,2019-12-01
HHS Regions,Region 10,2019,49,233,16,12,1,80,34,1,0,2019-12-01
HHS Regions,Region 1,2019,50,121,44,10,0,1,23,2,0,2019-12-08
HHS Regions,Region 2,2019,50,101,18,5,0,10,16,1,0,2019-12-08
HHS Regions,Region 3,2019,50,572,69,10,0,56,153,3,0,2019-12-08
HHS Regions,Region 4,2019,50,468,122,12,3,12,113,1,0,2019-12-08
HHS Regions,Region 5,2019,50,477,55,9,0,11,83,2,0,2019-12-08
HHS Regions,Region 6,2019,50,313,50,5,2,58,34,0,0,2019-12-08
HHS Regions,Region 7,2019,50,156,28,4,0,1,44,1,0,2019-12-08
HHS Regions,Region 8,2019,50,189,46,3,0,9,62,0,0,2019-12-08
HHS Regions,Region 9,2019,50,560,145,13,1,72,140,5,0,2019-12-08
HHS Regions,Region 10,2019,50,325,18,7,0,121,71,0,0,2019-12-08
HHS Regions,Region 1,2019,51,147,58,5,0,2,32,2,0,2019-12-15
HHS Regions,Region 2,2019,51,110,23,5,1,7,8,0,0,2019-12-15
HHS Regions,Region 3,2019,51,618,97,6,4,46,216,2,0,2019-12-15
HHS Regions,Region 4,2019,51,563,176,5,2,24,133,2,0,2019-12-15
HHS Regions,Region 5,2019,51,449,63,2,4,24,101,4,0,2019-12-15
HHS Regions,Region 6,2019,51,324,58,0,0,70,42,0,0,2019-12-15
HHS Regions,Region 7,2019,51,216,72,4,2,2,51,1,0,2019-12-15
HHS Regions,Region 8,2019,51,298,93,6,1,9,103,0,0,2019-12-15
HHS Regions,Region 9,2019,51,529,150,7,4,29,172,1,0,2019-12-15
HHS Regions,Region 10,2019,51,367,31,9,2,113,104,0,0,2019-12-15
HHS Regions,Region 1,2019,52,158,59,5,0,0,53,0,0,2019-12-22
HHS Regions,Region 2,2019,52,87,23,6,0,8,3,8,0,2019-12-22
HHS Regions,Region 3,2019,52,740,198,23,8,30,306,3,0,2019-12-22
HHS Regions,Region 4,2019,52,358,161,5,5,11,72,1,0,2019-12-22
HHS Regions,Region 5,2019,52,539,151,7,6,31,141,6,0,2019-12-22
HHS Regions,Region 6,2019,52,213,66,0,0,43,16,0,0,2019-12-22
HHS Regions,Region 7,2019,52,207,48,4,1,2,95,0,0,2019-12-22
HHS Regions,Region 8,2019,52,327,92,8,0,17,125,1,0,2019-12-22
HHS Regions,Region 9,2019,52,710,223,16,6,102,183,2,0,2019-12-22
HHS Regions,Region 10,2019,52,331,40,2,0,101,113,0,0,2019-12-22
HHS Regions,Region 1,2020,1,172,70,10,0,0,43,2,0,2019-12-29
HHS Regions,Region 2,2020,1,102,33,8,0,11,5,0,0,2019-12-29
HHS Regions,Region 3,2020,1,664,207,22,2,21,204,1,0,2019-12-29
HHS Regions,Region 4,2020,1,338,112,10,32,12,55,1,0,2019-12-29
HHS Regions,Region 5,2020,1,553,135,5,3,24,163,4,0,2019-12-29
HHS Regions,Region 6,2020,1,175,45,1,0,41,7,0,0,2019-12-29
HHS Regions,Region 7,2020,1,184,28,2,0,7,82,0,0,2019-12-29
HHS Regions,Region 8,2020,1,282,80,5,0,20,100,0,0,2019-12-29
HHS Regions,Region 9,2020,1,504,214,16,5,29,128,2,0,2019-12-29
HHS Regions,Region 10,2020,1,143,13,1,4,76,4,0,0,2019-12-29
HHS Regions,Region 1,2020,2,115,42,8,0,0,24,0,0,2020-01-05
HHS Regions,Region 2,2020,2,89,22,3,0,11,14,0,0,2020-01-05
HHS Regions,Region 3,2020,2,257,71,3,0,10,55,0,0,2020-01-05
HHS Regions,Region 4,2020,2,253,47,1,16,6,46,1,0,2020-01-05
HHS Regions,Region 5,2020,2,242,42,3,5,15,39,1,0,2020-01-05
HHS Regions,Region 6,2020,2,123,33,0,1,20,10,0,0,2020-01-05
HHS Regions,Region 7,2020,2,131,24,3,2,6,42,0,0,2020-01-05
HHS Regions,Region 8,2020,2,224,67,7,1,18,80,2,0,2020-01-05
HHS Regions,Region 9,2020,2,434,155,8,14,42,112,1,0,2020-01-05
HHS Regions,Region 10,2020,2,36,1,0,0,14,0,0,0,2020-01-05
