component_model_id,season,Model Week,location,target,weight
Dynamic Harmonic Model,2015/2016,67,Virginia,Season peak percentage,0.999999999910729
Dynamic Harmonic Model,2015/2016,68,Virginia,Season peak percentage,0.999999999910729
Historical Average,2015/2016,65,Virginia,Season peak percentage,5.11655066976982e-11
Historical Average,2015/2016,66,Virginia,Season peak percentage,5.11655066976982e-11
Historical Average,2015/2016,67,Virginia,Season peak percentage,5.11655066976982e-11
Historical Average,2015/2016,68,Virginia,Season peak percentage,5.11655066976982e-11
Subtype Historical Average,2015/2016,65,Virginia,Season peak percentage,3.8105694966148e-11
Subtype Historical Average,2015/2016,66,Virginia,Season peak percentage,3.8105694966148e-11
Subtype Historical Average,2015/2016,67,Virginia,Season peak percentage,3.8105694966148e-11
Subtype Historical Average,2015/2016,68,Virginia,Season peak percentage,3.8105694966148e-11
Dynamic Harmonic Model,2016/2017,65,Virginia,Season peak percentage,0.999999999863379
Dynamic Harmonic Model,2016/2017,66,Virginia,Season peak percentage,0.999999999863379
Dynamic Harmonic Model,2016/2017,67,Virginia,Season peak percentage,0.999999999863379
Dynamic Harmonic Model,2016/2017,68,Virginia,Season peak percentage,0.999999999863379
Historical Average,2016/2017,65,Virginia,Season peak percentage,5.38920087532567e-11
Historical Average,2016/2017,66,Virginia,Season peak percentage,5.38920087532567e-11
Historical Average,2016/2017,67,Virginia,Season peak percentage,5.38920087532567e-11
Historical Average,2016/2017,68,Virginia,Season peak percentage,5.38920087532567e-11
Subtype Historical Average,2016/2017,65,Virginia,Season peak percentage,8.27286441929076e-11
Subtype Historical Average,2016/2017,66,Virginia,Season peak percentage,8.27286441929076e-11
Subtype Historical Average,2016/2017,67,Virginia,Season peak percentage,8.27286441929076e-11
Subtype Historical Average,2016/2017,68,Virginia,Season peak percentage,8.27286441929076e-11
Dynamic Harmonic Model,2017/2018,65,Virginia,Season peak percentage,0.999999999745897
Dynamic Harmonic Model,2017/2018,66,Virginia,Season peak percentage,0.999999999745897
Dynamic Harmonic Model,2017/2018,67,Virginia,Season peak percentage,0.999999999745897
Dynamic Harmonic Model,2017/2018,68,Virginia,Season peak percentage,0.999999999745897
Historical Average,2017/2018,65,Virginia,Season peak percentage,9.1414097810863e-11
Historical Average,2017/2018,66,Virginia,Season peak percentage,9.1414097810863e-11
Historical Average,2017/2018,67,Virginia,Season peak percentage,9.1414097810863e-11
Historical Average,2017/2018,68,Virginia,Season peak percentage,9.1414097810863e-11
Subtype Historical Average,2017/2018,65,Virginia,Season peak percentage,1.62689203002643e-10
Subtype Historical Average,2017/2018,66,Virginia,Season peak percentage,1.62689203002643e-10
Subtype Historical Average,2017/2018,67,Virginia,Season peak percentage,1.62689203002643e-10
Subtype Historical Average,2017/2018,68,Virginia,Season peak percentage,1.62689203002643e-10
Dynamic Harmonic Model,2014/2015,69,Virginia,Season peak percentage,0.99999999916926
Dynamic Harmonic Model,2014/2015,70,Virginia,Season peak percentage,0.99999999916926
Dynamic Harmonic Model,2014/2015,71,Virginia,Season peak percentage,0.99999999916926
Dynamic Harmonic Model,2014/2015,72,Virginia,Season peak percentage,0.99999999916926
Historical Average,2014/2015,69,Virginia,Season peak percentage,3.68866421964792e-10
Historical Average,2014/2015,70,Virginia,Season peak percentage,3.68866421964792e-10
Historical Average,2014/2015,71,Virginia,Season peak percentage,3.68866421964792e-10
Historical Average,2014/2015,72,Virginia,Season peak percentage,3.68866421964792e-10
Subtype Historical Average,2014/2015,69,Virginia,Season peak percentage,4.61873262078685e-10
Subtype Historical Average,2014/2015,70,Virginia,Season peak percentage,4.61873262078685e-10
Subtype Historical Average,2014/2015,71,Virginia,Season peak percentage,4.61873262078685e-10
Subtype Historical Average,2014/2015,72,Virginia,Season peak percentage,4.61873262078685e-10
Dynamic Harmonic Model,2015/2016,69,Virginia,Season peak percentage,0.999999999912294
Dynamic Harmonic Model,2015/2016,70,Virginia,Season peak percentage,0.999999999912294
Dynamic Harmonic Model,2015/2016,71,Virginia,Season peak percentage,0.999999999912294
Dynamic Harmonic Model,2015/2016,72,Virginia,Season peak percentage,0.999999999912294
Historical Average,2015/2016,69,Virginia,Season peak percentage,5.02462652319223e-11
Historical Average,2015/2016,70,Virginia,Season peak percentage,5.02462652319223e-11
Historical Average,2015/2016,71,Virginia,Season peak percentage,5.02462652319223e-11
Historical Average,2015/2016,72,Virginia,Season peak percentage,5.02462652319223e-11
Subtype Historical Average,2015/2016,69,Virginia,Season peak percentage,3.7459236298894e-11
Subtype Historical Average,2015/2016,70,Virginia,Season peak percentage,3.7459236298894e-11
Subtype Historical Average,2015/2016,71,Virginia,Season peak percentage,3.7459236298894e-11
Subtype Historical Average,2015/2016,72,Virginia,Season peak percentage,3.7459236298894e-11
Dynamic Harmonic Model,2016/2017,69,Virginia,Season peak percentage,0.999999999864894
Dynamic Harmonic Model,2016/2017,70,Virginia,Season peak percentage,0.999999999864894
Dynamic Harmonic Model,2016/2017,71,Virginia,Season peak percentage,0.999999999864894
Dynamic Harmonic Model,2016/2017,72,Virginia,Season peak percentage,0.999999999864894
Historical Average,2016/2017,69,Virginia,Season peak percentage,5.32356241213643e-11
Historical Average,2016/2017,70,Virginia,Season peak percentage,5.32356241213643e-11
Historical Average,2016/2017,71,Virginia,Season peak percentage,5.32356241213643e-11
Historical Average,2016/2017,72,Virginia,Season peak percentage,5.32356241213643e-11
Subtype Historical Average,2016/2017,69,Virginia,Season peak percentage,8.18700887557316e-11
Subtype Historical Average,2016/2017,70,Virginia,Season peak percentage,8.18700887557316e-11
Subtype Historical Average,2016/2017,71,Virginia,Season peak percentage,8.18700887557316e-11
Subtype Historical Average,2016/2017,72,Virginia,Season peak percentage,8.18700887557316e-11
Dynamic Harmonic Model,2017/2018,69,Virginia,Season peak percentage,0.999999999748073
Dynamic Harmonic Model,2017/2018,70,Virginia,Season peak percentage,0.999999999748073
Dynamic Harmonic Model,2017/2018,71,Virginia,Season peak percentage,0.999999999748073
Dynamic Harmonic Model,2017/2018,72,Virginia,Season peak percentage,0.999999999748073
Historical Average,2017/2018,69,Virginia,Season peak percentage,9.06129104203657e-11
Historical Average,2017/2018,70,Virginia,Season peak percentage,9.06129104203657e-11
Historical Average,2017/2018,71,Virginia,Season peak percentage,9.06129104203657e-11
Historical Average,2017/2018,72,Virginia,Season peak percentage,9.06129104203657e-11
Subtype Historical Average,2017/2018,69,Virginia,Season peak percentage,1.61314324289099e-10
Subtype Historical Average,2017/2018,70,Virginia,Season peak percentage,1.61314324289099e-10
Subtype Historical Average,2017/2018,71,Virginia,Season peak percentage,1.61314324289099e-10
Subtype Historical Average,2017/2018,72,Virginia,Season peak percentage,1.61314324289099e-10
Dynamic Harmonic Model,2014/2015,40,West Virginia,Season peak percentage,0.868749854184062
Dynamic Harmonic Model,2014/2015,41,West Virginia,Season peak percentage,0.868749854184062
Dynamic Harmonic Model,2014/2015,42,West Virginia,Season peak percentage,0.868749854184062
Dynamic Harmonic Model,2014/2015,43,West Virginia,Season peak percentage,0.868749854184062
Dynamic Harmonic Model,2014/2015,44,West Virginia,Season peak percentage,0.868749854184062
Historical Average,2014/2015,40,West Virginia,Season peak percentage,0.131217147568122
Historical Average,2014/2015,41,West Virginia,Season peak percentage,0.131217147568122
Historical Average,2014/2015,42,West Virginia,Season peak percentage,0.131217147568122
Historical Average,2014/2015,43,West Virginia,Season peak percentage,0.131217147568122
Historical Average,2014/2015,44,West Virginia,Season peak percentage,0.131217147568122
Subtype Historical Average,2014/2015,40,West Virginia,Season peak percentage,3.29982478151326e-05
Subtype Historical Average,2014/2015,41,West Virginia,Season peak percentage,3.29982478151326e-05
Subtype Historical Average,2014/2015,42,West Virginia,Season peak percentage,3.29982478151326e-05
Subtype Historical Average,2014/2015,43,West Virginia,Season peak percentage,3.29982478151326e-05
Subtype Historical Average,2014/2015,44,West Virginia,Season peak percentage,3.29982478151326e-05
Dynamic Harmonic Model,2015/2016,40,West Virginia,Season peak percentage,0.841686177865585
Dynamic Harmonic Model,2015/2016,41,West Virginia,Season peak percentage,0.841686177865585
Dynamic Harmonic Model,2015/2016,42,West Virginia,Season peak percentage,0.841686177865585
Dynamic Harmonic Model,2015/2016,43,West Virginia,Season peak percentage,0.841686177865585
Dynamic Harmonic Model,2015/2016,44,West Virginia,Season peak percentage,0.841686177865585
Historical Average,2015/2016,40,West Virginia,Season peak percentage,0.158288941880923
Historical Average,2015/2016,41,West Virginia,Season peak percentage,0.158288941880923
Historical Average,2015/2016,42,West Virginia,Season peak percentage,0.158288941880923
Historical Average,2015/2016,43,West Virginia,Season peak percentage,0.158288941880923
Historical Average,2015/2016,44,West Virginia,Season peak percentage,0.158288941880923
Subtype Historical Average,2015/2016,40,West Virginia,Season peak percentage,2.48802534920069e-05
Subtype Historical Average,2015/2016,41,West Virginia,Season peak percentage,2.48802534920069e-05
Subtype Historical Average,2015/2016,42,West Virginia,Season peak percentage,2.48802534920069e-05
Subtype Historical Average,2015/2016,43,West Virginia,Season peak percentage,2.48802534920069e-05
Subtype Historical Average,2015/2016,44,West Virginia,Season peak percentage,2.48802534920069e-05
Dynamic Harmonic Model,2016/2017,40,West Virginia,Season peak percentage,0.99999969936919
Dynamic Harmonic Model,2016/2017,41,West Virginia,Season peak percentage,0.99999969936919
Dynamic Harmonic Model,2016/2017,42,West Virginia,Season peak percentage,0.99999969936919
Dynamic Harmonic Model,2016/2017,43,West Virginia,Season peak percentage,0.99999969936919
Dynamic Harmonic Model,2016/2017,44,West Virginia,Season peak percentage,0.99999969936919
Historical Average,2016/2017,40,West Virginia,Season peak percentage,2.97241295803514e-07
Historical Average,2016/2017,41,West Virginia,Season peak percentage,2.97241295803514e-07
Historical Average,2016/2017,42,West Virginia,Season peak percentage,2.97241295803514e-07
Historical Average,2016/2017,43,West Virginia,Season peak percentage,2.97241295803514e-07
Historical Average,2016/2017,44,West Virginia,Season peak percentage,2.97241295803514e-07
Subtype Historical Average,2016/2017,40,West Virginia,Season peak percentage,3.38951439990741e-09
Subtype Historical Average,2016/2017,41,West Virginia,Season peak percentage,3.38951439990741e-09
Subtype Historical Average,2016/2017,42,West Virginia,Season peak percentage,3.38951439990741e-09
Subtype Historical Average,2016/2017,43,West Virginia,Season peak percentage,3.38951439990741e-09
Subtype Historical Average,2016/2017,44,West Virginia,Season peak percentage,3.38951439990741e-09
Dynamic Harmonic Model,2017/2018,40,West Virginia,Season peak percentage,0.999999957566022
Dynamic Harmonic Model,2017/2018,41,West Virginia,Season peak percentage,0.999999957566022
Dynamic Harmonic Model,2017/2018,42,West Virginia,Season peak percentage,0.999999957566022
Dynamic Harmonic Model,2017/2018,43,West Virginia,Season peak percentage,0.999999957566022
Dynamic Harmonic Model,2017/2018,44,West Virginia,Season peak percentage,0.999999957566022
Historical Average,2017/2018,40,West Virginia,Season peak percentage,5.47996898455363e-09
Historical Average,2017/2018,41,West Virginia,Season peak percentage,5.47996898455363e-09
Historical Average,2017/2018,42,West Virginia,Season peak percentage,5.47996898455363e-09
Historical Average,2017/2018,43,West Virginia,Season peak percentage,5.47996898455363e-09
Historical Average,2017/2018,44,West Virginia,Season peak percentage,5.47996898455363e-09
Subtype Historical Average,2017/2018,40,West Virginia,Season peak percentage,3.69540088250335e-08
Subtype Historical Average,2017/2018,41,West Virginia,Season peak percentage,3.69540088250335e-08
Subtype Historical Average,2017/2018,42,West Virginia,Season peak percentage,3.69540088250335e-08
Subtype Historical Average,2017/2018,43,West Virginia,Season peak percentage,3.69540088250335e-08
Subtype Historical Average,2017/2018,44,West Virginia,Season peak percentage,3.69540088250335e-08
Dynamic Harmonic Model,2014/2015,45,West Virginia,Season peak percentage,0.999166114949804
Dynamic Harmonic Model,2014/2015,46,West Virginia,Season peak percentage,0.999166114949804
Dynamic Harmonic Model,2014/2015,47,West Virginia,Season peak percentage,0.999166114949804
Dynamic Harmonic Model,2014/2015,48,West Virginia,Season peak percentage,0.999166114949804
Historical Average,2014/2015,45,West Virginia,Season peak percentage,0.000833885048777746
Historical Average,2014/2015,46,West Virginia,Season peak percentage,0.000833885048777746
Historical Average,2014/2015,47,West Virginia,Season peak percentage,0.000833885048777746
Historical Average,2014/2015,48,West Virginia,Season peak percentage,0.000833885048777746
Subtype Historical Average,2014/2015,45,West Virginia,Season peak percentage,1.41870840853717e-12
Subtype Historical Average,2014/2015,46,West Virginia,Season peak percentage,1.41870840853717e-12
Subtype Historical Average,2014/2015,47,West Virginia,Season peak percentage,1.41870840853717e-12
Subtype Historical Average,2014/2015,48,West Virginia,Season peak percentage,1.41870840853717e-12
Dynamic Harmonic Model,2015/2016,45,West Virginia,Season peak percentage,0.986534867613727
Dynamic Harmonic Model,2015/2016,46,West Virginia,Season peak percentage,0.986534867613727
Dynamic Harmonic Model,2015/2016,47,West Virginia,Season peak percentage,0.986534867613727
Dynamic Harmonic Model,2015/2016,48,West Virginia,Season peak percentage,0.986534867613727
Historical Average,2015/2016,45,West Virginia,Season peak percentage,0.0134649876534758
Historical Average,2015/2016,46,West Virginia,Season peak percentage,0.0134649876534758
Historical Average,2015/2016,47,West Virginia,Season peak percentage,0.0134649876534758
Historical Average,2015/2016,48,West Virginia,Season peak percentage,0.0134649876534758
Subtype Historical Average,2015/2016,45,West Virginia,Season peak percentage,1.44732797417488e-07
Subtype Historical Average,2015/2016,46,West Virginia,Season peak percentage,1.44732797417488e-07
Subtype Historical Average,2015/2016,47,West Virginia,Season peak percentage,1.44732797417488e-07
Subtype Historical Average,2015/2016,48,West Virginia,Season peak percentage,1.44732797417488e-07
Dynamic Harmonic Model,2016/2017,45,West Virginia,Season peak percentage,0.999999632289702
Dynamic Harmonic Model,2016/2017,46,West Virginia,Season peak percentage,0.999999632289702
Dynamic Harmonic Model,2016/2017,47,West Virginia,Season peak percentage,0.999999632289702
Dynamic Harmonic Model,2016/2017,48,West Virginia,Season peak percentage,0.999999632289702
Historical Average,2016/2017,45,West Virginia,Season peak percentage,3.6384856377159e-07
Historical Average,2016/2017,46,West Virginia,Season peak percentage,3.6384856377159e-07
Historical Average,2016/2017,47,West Virginia,Season peak percentage,3.6384856377159e-07
Historical Average,2016/2017,48,West Virginia,Season peak percentage,3.6384856377159e-07
Subtype Historical Average,2016/2017,45,West Virginia,Season peak percentage,3.86173396708856e-09
Subtype Historical Average,2016/2017,46,West Virginia,Season peak percentage,3.86173396708856e-09
Subtype Historical Average,2016/2017,47,West Virginia,Season peak percentage,3.86173396708856e-09
Subtype Historical Average,2016/2017,48,West Virginia,Season peak percentage,3.86173396708856e-09
Dynamic Harmonic Model,2017/2018,45,West Virginia,Season peak percentage,0.999999980555797
Dynamic Harmonic Model,2017/2018,46,West Virginia,Season peak percentage,0.999999980555797
Dynamic Harmonic Model,2017/2018,47,West Virginia,Season peak percentage,0.999999980555797
Dynamic Harmonic Model,2017/2018,48,West Virginia,Season peak percentage,0.999999980555797
Historical Average,2017/2018,45,West Virginia,Season peak percentage,3.68813779494844e-09
Historical Average,2017/2018,46,West Virginia,Season peak percentage,3.68813779494844e-09
Historical Average,2017/2018,47,West Virginia,Season peak percentage,3.68813779494844e-09
Historical Average,2017/2018,48,West Virginia,Season peak percentage,3.68813779494844e-09
Subtype Historical Average,2017/2018,45,West Virginia,Season peak percentage,1.57560647369927e-08
Subtype Historical Average,2017/2018,46,West Virginia,Season peak percentage,1.57560647369927e-08
Subtype Historical Average,2017/2018,47,West Virginia,Season peak percentage,1.57560647369927e-08
Subtype Historical Average,2017/2018,48,West Virginia,Season peak percentage,1.57560647369927e-08
Dynamic Harmonic Model,2014/2015,49,West Virginia,Season peak percentage,0.999999938485705
Dynamic Harmonic Model,2014/2015,50,West Virginia,Season peak percentage,0.999999938485705
Dynamic Harmonic Model,2014/2015,51,West Virginia,Season peak percentage,0.999999938485705
Dynamic Harmonic Model,2014/2015,52,West Virginia,Season peak percentage,0.999999938485705
Historical Average,2014/2015,49,West Virginia,Season peak percentage,3.89778280831033e-08
Historical Average,2014/2015,50,West Virginia,Season peak percentage,3.89778280831033e-08
Historical Average,2014/2015,51,West Virginia,Season peak percentage,3.89778280831033e-08
Historical Average,2014/2015,52,West Virginia,Season peak percentage,3.89778280831033e-08
Subtype Historical Average,2014/2015,49,West Virginia,Season peak percentage,2.25364666555934e-08
Subtype Historical Average,2014/2015,50,West Virginia,Season peak percentage,2.25364666555934e-08
Subtype Historical Average,2014/2015,51,West Virginia,Season peak percentage,2.25364666555934e-08
Subtype Historical Average,2014/2015,52,West Virginia,Season peak percentage,2.25364666555934e-08
Dynamic Harmonic Model,2015/2016,49,West Virginia,Season peak percentage,0.9999999436767
Dynamic Harmonic Model,2015/2016,50,West Virginia,Season peak percentage,0.9999999436767
Dynamic Harmonic Model,2015/2016,51,West Virginia,Season peak percentage,0.9999999436767
Dynamic Harmonic Model,2015/2016,52,West Virginia,Season peak percentage,0.9999999436767
Historical Average,2015/2016,49,West Virginia,Season peak percentage,3.89109514932053e-08
Historical Average,2015/2016,50,West Virginia,Season peak percentage,3.89109514932053e-08
Historical Average,2015/2016,51,West Virginia,Season peak percentage,3.89109514932053e-08
Historical Average,2015/2016,52,West Virginia,Season peak percentage,3.89109514932053e-08
Subtype Historical Average,2015/2016,49,West Virginia,Season peak percentage,1.74123481401483e-08
Subtype Historical Average,2015/2016,50,West Virginia,Season peak percentage,1.74123481401483e-08
Subtype Historical Average,2015/2016,51,West Virginia,Season peak percentage,1.74123481401483e-08
Subtype Historical Average,2015/2016,52,West Virginia,Season peak percentage,1.74123481401483e-08
Dynamic Harmonic Model,2016/2017,49,West Virginia,Season peak percentage,0.999999986942555
Dynamic Harmonic Model,2016/2017,50,West Virginia,Season peak percentage,0.999999986942555
Dynamic Harmonic Model,2016/2017,51,West Virginia,Season peak percentage,0.999999986942555
Dynamic Harmonic Model,2016/2017,52,West Virginia,Season peak percentage,0.999999986942555
Historical Average,2016/2017,49,West Virginia,Season peak percentage,1.09984313695784e-08
Historical Average,2016/2017,50,West Virginia,Season peak percentage,1.09984313695784e-08
Historical Average,2016/2017,51,West Virginia,Season peak percentage,1.09984313695784e-08
Historical Average,2016/2017,52,West Virginia,Season peak percentage,1.09984313695784e-08
Subtype Historical Average,2016/2017,49,West Virginia,Season peak percentage,2.05901394212362e-09
Subtype Historical Average,2016/2017,50,West Virginia,Season peak percentage,2.05901394212362e-09
Subtype Historical Average,2016/2017,51,West Virginia,Season peak percentage,2.05901394212362e-09
Subtype Historical Average,2016/2017,52,West Virginia,Season peak percentage,2.05901394212362e-09
Dynamic Harmonic Model,2017/2018,49,West Virginia,Season peak percentage,0.999999995321838
Dynamic Harmonic Model,2017/2018,50,West Virginia,Season peak percentage,0.999999995321838
Dynamic Harmonic Model,2017/2018,51,West Virginia,Season peak percentage,0.999999995321838
Dynamic Harmonic Model,2017/2018,52,West Virginia,Season peak percentage,0.999999995321838
Historical Average,2017/2018,49,West Virginia,Season peak percentage,1.05006284510346e-09
Historical Average,2017/2018,50,West Virginia,Season peak percentage,1.05006284510346e-09
Historical Average,2017/2018,51,West Virginia,Season peak percentage,1.05006284510346e-09
Historical Average,2017/2018,52,West Virginia,Season peak percentage,1.05006284510346e-09
Subtype Historical Average,2017/2018,49,West Virginia,Season peak percentage,3.62809934677665e-09
Subtype Historical Average,2017/2018,50,West Virginia,Season peak percentage,3.62809934677665e-09
Subtype Historical Average,2017/2018,51,West Virginia,Season peak percentage,3.62809934677665e-09
Subtype Historical Average,2017/2018,52,West Virginia,Season peak percentage,3.62809934677665e-09
Dynamic Harmonic Model,2014/2015,53,West Virginia,Season peak percentage,0.887322391002546
Dynamic Harmonic Model,2014/2015,54,West Virginia,Season peak percentage,0.887322391002546
Dynamic Harmonic Model,2014/2015,55,West Virginia,Season peak percentage,0.887322391002546
Dynamic Harmonic Model,2014/2015,56,West Virginia,Season peak percentage,0.887322391002546
Historical Average,2014/2015,53,West Virginia,Season peak percentage,0.112674113692579
Historical Average,2014/2015,54,West Virginia,Season peak percentage,0.112674113692579
Historical Average,2014/2015,55,West Virginia,Season peak percentage,0.112674113692579
Historical Average,2014/2015,56,West Virginia,Season peak percentage,0.112674113692579
Subtype Historical Average,2014/2015,53,West Virginia,Season peak percentage,3.49530487427942e-06
Subtype Historical Average,2014/2015,54,West Virginia,Season peak percentage,3.49530487427942e-06
Subtype Historical Average,2014/2015,55,West Virginia,Season peak percentage,3.49530487427942e-06
Subtype Historical Average,2014/2015,56,West Virginia,Season peak percentage,3.49530487427942e-06
Dynamic Harmonic Model,2015/2016,53,West Virginia,Season peak percentage,0.873025412538241
Dynamic Harmonic Model,2015/2016,54,West Virginia,Season peak percentage,0.873025412538241
Dynamic Harmonic Model,2015/2016,55,West Virginia,Season peak percentage,0.873025412538241
Dynamic Harmonic Model,2015/2016,56,West Virginia,Season peak percentage,0.873025412538241
Historical Average,2015/2016,53,West Virginia,Season peak percentage,0.126971323545964
Historical Average,2015/2016,54,West Virginia,Season peak percentage,0.126971323545964
Historical Average,2015/2016,55,West Virginia,Season peak percentage,0.126971323545964
Historical Average,2015/2016,56,West Virginia,Season peak percentage,0.126971323545964
Subtype Historical Average,2015/2016,53,West Virginia,Season peak percentage,3.26391579508317e-06
Subtype Historical Average,2015/2016,54,West Virginia,Season peak percentage,3.26391579508317e-06
Subtype Historical Average,2015/2016,55,West Virginia,Season peak percentage,3.26391579508317e-06
Subtype Historical Average,2015/2016,56,West Virginia,Season peak percentage,3.26391579508317e-06
Dynamic Harmonic Model,2016/2017,53,West Virginia,Season peak percentage,0.903074575083642
Dynamic Harmonic Model,2016/2017,54,West Virginia,Season peak percentage,0.903074575083642
Dynamic Harmonic Model,2016/2017,55,West Virginia,Season peak percentage,0.903074575083642
Dynamic Harmonic Model,2016/2017,56,West Virginia,Season peak percentage,0.903074575083642
Historical Average,2016/2017,53,West Virginia,Season peak percentage,0.0969241931828189
Historical Average,2016/2017,54,West Virginia,Season peak percentage,0.0969241931828189
Historical Average,2016/2017,55,West Virginia,Season peak percentage,0.0969241931828189
Historical Average,2016/2017,56,West Virginia,Season peak percentage,0.0969241931828189
Subtype Historical Average,2016/2017,53,West Virginia,Season peak percentage,1.23173353895716e-06
Subtype Historical Average,2016/2017,54,West Virginia,Season peak percentage,1.23173353895716e-06
Subtype Historical Average,2016/2017,55,West Virginia,Season peak percentage,1.23173353895716e-06
Subtype Historical Average,2016/2017,56,West Virginia,Season peak percentage,1.23173353895716e-06
Dynamic Harmonic Model,2017/2018,53,West Virginia,Season peak percentage,0.999999998332112
Dynamic Harmonic Model,2017/2018,54,West Virginia,Season peak percentage,0.999999998332112
Dynamic Harmonic Model,2017/2018,55,West Virginia,Season peak percentage,0.999999998332112
Dynamic Harmonic Model,2017/2018,56,West Virginia,Season peak percentage,0.999999998332112
Historical Average,2017/2018,53,West Virginia,Season peak percentage,3.62286512623704e-10
Historical Average,2017/2018,54,West Virginia,Season peak percentage,3.62286512623704e-10
Historical Average,2017/2018,55,West Virginia,Season peak percentage,3.62286512623704e-10
Historical Average,2017/2018,56,West Virginia,Season peak percentage,3.62286512623704e-10
Subtype Historical Average,2017/2018,53,West Virginia,Season peak percentage,1.30560146535832e-09
Subtype Historical Average,2017/2018,54,West Virginia,Season peak percentage,1.30560146535832e-09
Subtype Historical Average,2017/2018,55,West Virginia,Season peak percentage,1.30560146535832e-09
Subtype Historical Average,2017/2018,56,West Virginia,Season peak percentage,1.30560146535832e-09
Dynamic Harmonic Model,2014/2015,57,West Virginia,Season peak percentage,0.999999999081934
Dynamic Harmonic Model,2014/2015,58,West Virginia,Season peak percentage,0.999999999081934
Dynamic Harmonic Model,2014/2015,59,West Virginia,Season peak percentage,0.999999999081934
Dynamic Harmonic Model,2014/2015,60,West Virginia,Season peak percentage,0.999999999081934
Historical Average,2014/2015,57,West Virginia,Season peak percentage,2.59513046333971e-10
Historical Average,2014/2015,58,West Virginia,Season peak percentage,2.59513046333971e-10
Historical Average,2014/2015,59,West Virginia,Season peak percentage,2.59513046333971e-10
Historical Average,2014/2015,60,West Virginia,Season peak percentage,2.59513046333971e-10
Subtype Historical Average,2014/2015,57,West Virginia,Season peak percentage,6.58552838113675e-10
Subtype Historical Average,2014/2015,58,West Virginia,Season peak percentage,6.58552838113675e-10
Subtype Historical Average,2014/2015,59,West Virginia,Season peak percentage,6.58552838113675e-10
Subtype Historical Average,2014/2015,60,West Virginia,Season peak percentage,6.58552838113675e-10
Dynamic Harmonic Model,2015/2016,57,West Virginia,Season peak percentage,0.999999998077528
Dynamic Harmonic Model,2015/2016,58,West Virginia,Season peak percentage,0.999999998077528
Dynamic Harmonic Model,2015/2016,59,West Virginia,Season peak percentage,0.999999998077528
Dynamic Harmonic Model,2015/2016,60,West Virginia,Season peak percentage,0.999999998077528
Historical Average,2015/2016,57,West Virginia,Season peak percentage,7.8805175802947e-10
Historical Average,2015/2016,58,West Virginia,Season peak percentage,7.8805175802947e-10
Historical Average,2015/2016,59,West Virginia,Season peak percentage,7.8805175802947e-10
Historical Average,2015/2016,60,West Virginia,Season peak percentage,7.8805175802947e-10
Subtype Historical Average,2015/2016,57,West Virginia,Season peak percentage,1.13442053351416e-09
Subtype Historical Average,2015/2016,58,West Virginia,Season peak percentage,1.13442053351416e-09
Subtype Historical Average,2015/2016,59,West Virginia,Season peak percentage,1.13442053351416e-09
Subtype Historical Average,2015/2016,60,West Virginia,Season peak percentage,1.13442053351416e-09
Dynamic Harmonic Model,2016/2017,57,West Virginia,Season peak percentage,0.999999999398401
Dynamic Harmonic Model,2016/2017,58,West Virginia,Season peak percentage,0.999999999398401
Dynamic Harmonic Model,2016/2017,59,West Virginia,Season peak percentage,0.999999999398401
Dynamic Harmonic Model,2016/2017,60,West Virginia,Season peak percentage,0.999999999398401
Historical Average,2016/2017,57,West Virginia,Season peak percentage,2.1646411378243e-10
Historical Average,2016/2017,58,West Virginia,Season peak percentage,2.1646411378243e-10
Historical Average,2016/2017,59,West Virginia,Season peak percentage,2.1646411378243e-10
Historical Average,2016/2017,60,West Virginia,Season peak percentage,2.1646411378243e-10
Subtype Historical Average,2016/2017,57,West Virginia,Season peak percentage,3.85135073900746e-10
Subtype Historical Average,2016/2017,58,West Virginia,Season peak percentage,3.85135073900746e-10
Subtype Historical Average,2016/2017,59,West Virginia,Season peak percentage,3.85135073900746e-10
Subtype Historical Average,2016/2017,60,West Virginia,Season peak percentage,3.85135073900746e-10
Dynamic Harmonic Model,2017/2018,57,West Virginia,Season peak percentage,0.999999998888503
Dynamic Harmonic Model,2017/2018,58,West Virginia,Season peak percentage,0.999999998888503
Dynamic Harmonic Model,2017/2018,59,West Virginia,Season peak percentage,0.999999998888503
Dynamic Harmonic Model,2017/2018,60,West Virginia,Season peak percentage,0.999999998888503
Historical Average,2017/2018,57,West Virginia,Season peak percentage,2.41052404254032e-10
Historical Average,2017/2018,58,West Virginia,Season peak percentage,2.41052404254032e-10
Historical Average,2017/2018,59,West Virginia,Season peak percentage,2.41052404254032e-10
Historical Average,2017/2018,60,West Virginia,Season peak percentage,2.41052404254032e-10
Subtype Historical Average,2017/2018,57,West Virginia,Season peak percentage,8.70444161058523e-10
Subtype Historical Average,2017/2018,58,West Virginia,Season peak percentage,8.70444161058523e-10
Subtype Historical Average,2017/2018,59,West Virginia,Season peak percentage,8.70444161058523e-10
Subtype Historical Average,2017/2018,60,West Virginia,Season peak percentage,8.70444161058523e-10
Dynamic Harmonic Model,2014/2015,61,West Virginia,Season peak percentage,0.999999999044414
Dynamic Harmonic Model,2014/2015,62,West Virginia,Season peak percentage,0.999999999044414
Dynamic Harmonic Model,2014/2015,63,West Virginia,Season peak percentage,0.999999999044414
Dynamic Harmonic Model,2014/2015,64,West Virginia,Season peak percentage,0.999999999044414
Historical Average,2014/2015,61,West Virginia,Season peak percentage,3.99235158413064e-10
