component_model_id,season,Model Week,target,weight
Dynamic Harmonic Model,2015/2016,43,1 wk ahead,0.896032965049049
Historical Average,2015/2016,43,1 wk ahead,4.40927238159272e-05
Subtype Historical Average,2015/2016,43,1 wk ahead,0.103922942227135
Dynamic Harmonic Model,2016/2017,43,1 wk ahead,0.918420131878115
Historical Average,2016/2017,43,1 wk ahead,0.000326770686679917
Subtype Historical Average,2016/2017,43,1 wk ahead,0.0812530974352054
Dynamic Harmonic Model,2017/2018,43,1 wk ahead,0.999999920725023
Historical Average,2017/2018,43,1 wk ahead,3.25517193154128e-08
Subtype Historical Average,2017/2018,43,1 wk ahead,4.67232576327514e-08
Dynamic Harmonic Model,2014/2015,44,1 wk ahead,0.857853359743646
Historical Average,2014/2015,44,1 wk ahead,0.142109634860641
Subtype Historical Average,2014/2015,44,1 wk ahead,3.70053957124737e-05
Dynamic Harmonic Model,2015/2016,44,1 wk ahead,0.855524698915913
Historical Average,2015/2016,44,1 wk ahead,0.000494826811515071
Subtype Historical Average,2015/2016,44,1 wk ahead,0.143980474272572
Dynamic Harmonic Model,2016/2017,44,1 wk ahead,0.88530471115485
Historical Average,2016/2017,44,1 wk ahead,0.0993752269867861
Subtype Historical Average,2016/2017,44,1 wk ahead,0.0153200618583638
Dynamic Harmonic Model,2017/2018,44,1 wk ahead,0.999999963013089
Historical Average,2017/2018,44,1 wk ahead,2.11240021124758e-08
Subtype Historical Average,2017/2018,44,1 wk ahead,1.58629092084178e-08
Dynamic Harmonic Model,2014/2015,45,1 wk ahead,0.707980461177416
Historical Average,2014/2015,45,1 wk ahead,0.29194440294319
Subtype Historical Average,2014/2015,45,1 wk ahead,7.51358793937676e-05
Dynamic Harmonic Model,2015/2016,45,1 wk ahead,0.692945086250217
Historical Average,2015/2016,45,1 wk ahead,0.306931444948904
Subtype Historical Average,2015/2016,45,1 wk ahead,0.000123468800879096
Dynamic Harmonic Model,2016/2017,45,1 wk ahead,0.754315416973725
Historical Average,2016/2017,45,1 wk ahead,0.24562076976057
Subtype Historical Average,2016/2017,45,1 wk ahead,6.38132657049799e-05
Dynamic Harmonic Model,2017/2018,45,1 wk ahead,0.999999905577958
Historical Average,2017/2018,45,1 wk ahead,7.45920264282634e-08
Subtype Historical Average,2017/2018,45,1 wk ahead,1.98300156971854e-08
Dynamic Harmonic Model,2014/2015,46,1 wk ahead,0.99999974908815
Historical Average,2014/2015,46,1 wk ahead,2.28874598170043e-07
Subtype Historical Average,2014/2015,46,1 wk ahead,2.20372520334819e-08
Dynamic Harmonic Model,2015/2016,46,1 wk ahead,0.999853421168254
Historical Average,2015/2016,46,1 wk ahead,1.18595971994876e-09
Subtype Historical Average,2015/2016,46,1 wk ahead,0.000146577645785965
Dynamic Harmonic Model,2016/2017,46,1 wk ahead,0.999996419587761
Historical Average,2016/2017,46,1 wk ahead,3.1554789862138e-08
Subtype Historical Average,2016/2017,46,1 wk ahead,3.54885744917674e-06
Dynamic Harmonic Model,2017/2018,46,1 wk ahead,0.999999681523755
Historical Average,2017/2018,46,1 wk ahead,2.74853469039705e-08
Subtype Historical Average,2017/2018,46,1 wk ahead,2.90990897791824e-07
Dynamic Harmonic Model,2014/2015,47,1 wk ahead,0.404339383087607
Historical Average,2014/2015,47,1 wk ahead,0.595062647234446
Subtype Historical Average,2014/2015,47,1 wk ahead,0.000597969677946802
Dynamic Harmonic Model,2015/2016,47,1 wk ahead,0.885642586252675
Historical Average,2015/2016,47,1 wk ahead,0.114330327548833
Subtype Historical Average,2015/2016,47,1 wk ahead,2.7086198492183e-05
Dynamic Harmonic Model,2016/2017,47,1 wk ahead,0.902647106985303
Historical Average,2016/2017,47,1 wk ahead,0.0973365796203756
Subtype Historical Average,2016/2017,47,1 wk ahead,1.63133943213848e-05
Dynamic Harmonic Model,2017/2018,47,1 wk ahead,0.99999963283574
Historical Average,2017/2018,47,1 wk ahead,3.10864596784189e-07
Subtype Historical Average,2017/2018,47,1 wk ahead,5.62996635736464e-08
Dynamic Harmonic Model,2014/2015,48,1 wk ahead,0.999999574750653
Historical Average,2014/2015,48,1 wk ahead,1.7691404443358e-07
Subtype Historical Average,2014/2015,48,1 wk ahead,2.48335302182564e-07
Dynamic Harmonic Model,2015/2016,48,1 wk ahead,0.999999752883527
Historical Average,2015/2016,48,1 wk ahead,2.54634695968893e-08
Subtype Historical Average,2015/2016,48,1 wk ahead,2.21653003662538e-07
Dynamic Harmonic Model,2016/2017,48,1 wk ahead,0.999999619485855
Historical Average,2016/2017,48,1 wk ahead,8.88777604012994e-08
Subtype Historical Average,2016/2017,48,1 wk ahead,2.91636385030624e-07
Dynamic Harmonic Model,2017/2018,48,1 wk ahead,0.999999898948257
Historical Average,2017/2018,48,1 wk ahead,2.95610168033042e-08
Subtype Historical Average,2017/2018,48,1 wk ahead,7.14907263969971e-08
Dynamic Harmonic Model,2014/2015,49,1 wk ahead,0.999999972184488
Historical Average,2014/2015,49,1 wk ahead,1.26867698513834e-08
Subtype Historical Average,2014/2015,49,1 wk ahead,1.5128742284854e-08
Dynamic Harmonic Model,2015/2016,49,1 wk ahead,0.999999925648799
Historical Average,2015/2016,49,1 wk ahead,1.37720350343416e-09
Subtype Historical Average,2015/2016,49,1 wk ahead,7.29739978905902e-08
Dynamic Harmonic Model,2016/2017,49,1 wk ahead,0.999999915399058
Historical Average,2016/2017,49,1 wk ahead,3.73521073222376e-09
Subtype Historical Average,2016/2017,49,1 wk ahead,8.08657312563325e-08
Dynamic Harmonic Model,2017/2018,49,1 wk ahead,0.999999948248145
Historical Average,2017/2018,49,1 wk ahead,2.02222378090787e-09
Subtype Historical Average,2017/2018,49,1 wk ahead,4.97296307836839e-08
Dynamic Harmonic Model,2014/2015,50,1 wk ahead,0.999999976437761
Historical Average,2014/2015,50,1 wk ahead,6.50494880010235e-09
Subtype Historical Average,2014/2015,50,1 wk ahead,1.70572898093558e-08
Dynamic Harmonic Model,2015/2016,50,1 wk ahead,0.999996303215546
Historical Average,2015/2016,50,1 wk ahead,1.42065828912307e-20
Subtype Historical Average,2015/2016,50,1 wk ahead,3.69678445368938e-06
Dynamic Harmonic Model,2016/2017,50,1 wk ahead,0.996159472176622
Historical Average,2016/2017,50,1 wk ahead,3.27133621953515e-28
Subtype Historical Average,2016/2017,50,1 wk ahead,0.00384052782337798
Dynamic Harmonic Model,2017/2018,50,1 wk ahead,0.999979699695399
Historical Average,2017/2018,50,1 wk ahead,3.31024189191371e-31
Subtype Historical Average,2017/2018,50,1 wk ahead,2.03003046010829e-05
Dynamic Harmonic Model,2014/2015,51,1 wk ahead,0.999999798360495
Historical Average,2014/2015,51,1 wk ahead,2.36485058076374e-08
Subtype Historical Average,2014/2015,51,1 wk ahead,1.7799099936728e-07
Dynamic Harmonic Model,2015/2016,51,1 wk ahead,0.85080301221322
Historical Average,2015/2016,51,1 wk ahead,2.17034647400344e-06
Subtype Historical Average,2015/2016,51,1 wk ahead,0.149194817440306
Dynamic Harmonic Model,2016/2017,51,1 wk ahead,0.89404865698488
Historical Average,2016/2017,51,1 wk ahead,1.38177659578503e-06
Subtype Historical Average,2016/2017,51,1 wk ahead,0.105949961238524
Dynamic Harmonic Model,2017/2018,51,1 wk ahead,0.948642705842087
Historical Average,2017/2018,51,1 wk ahead,4.26267795905661e-07
Subtype Historical Average,2017/2018,51,1 wk ahead,0.051356867890117
Dynamic Harmonic Model,2014/2015,52,1 wk ahead,0.999999989888481
Historical Average,2014/2015,52,1 wk ahead,2.242764302264e-09
Subtype Historical Average,2014/2015,52,1 wk ahead,7.86875488057972e-09
Dynamic Harmonic Model,2015/2016,52,1 wk ahead,0.999999996238339
Historical Average,2015/2016,52,1 wk ahead,1.4896263082398e-09
Subtype Historical Average,2015/2016,52,1 wk ahead,2.27203443559944e-09
Dynamic Harmonic Model,2016/2017,52,1 wk ahead,0.999999988197695
Historical Average,2016/2017,52,1 wk ahead,3.81136313523835e-09
Subtype Historical Average,2016/2017,52,1 wk ahead,7.99094178764802e-09
Dynamic Harmonic Model,2017/2018,52,1 wk ahead,0.999999990608553
Historical Average,2017/2018,52,1 wk ahead,2.57575107768171e-09
Subtype Historical Average,2017/2018,52,1 wk ahead,6.81569584602658e-09
Dynamic Harmonic Model,2014/2015,53,1 wk ahead,0.999999974098134
Historical Average,2014/2015,53,1 wk ahead,2.07843170853848e-08
Subtype Historical Average,2014/2015,53,1 wk ahead,5.11754898339703e-09
Dynamic Harmonic Model,2015/2016,53,1 wk ahead,0.999999935688916
Historical Average,2015/2016,53,1 wk ahead,5.85761719551518e-08
Subtype Historical Average,2015/2016,53,1 wk ahead,5.73491183777115e-09
Dynamic Harmonic Model,2016/2017,53,1 wk ahead,0.999999944818112
Historical Average,2016/2017,53,1 wk ahead,5.23131126168627e-08
Subtype Historical Average,2016/2017,53,1 wk ahead,2.86877533641562e-09
Dynamic Harmonic Model,2017/2018,53,1 wk ahead,0.999999989514742
Historical Average,2017/2018,53,1 wk ahead,4.03451710731189e-09
Subtype Historical Average,2017/2018,53,1 wk ahead,6.45074054711642e-09
Dynamic Harmonic Model,2014/2015,54,1 wk ahead,0.999999981355309
Historical Average,2014/2015,54,1 wk ahead,9.52945864899314e-09
Subtype Historical Average,2014/2015,54,1 wk ahead,9.11523240796905e-09
Dynamic Harmonic Model,2015/2016,54,1 wk ahead,0.99999994550733
Historical Average,2015/2016,54,1 wk ahead,5.21500064123371e-08
Subtype Historical Average,2015/2016,54,1 wk ahead,2.34266400724526e-09
Dynamic Harmonic Model,2016/2017,54,1 wk ahead,0.999999964868975
Historical Average,2016/2017,54,1 wk ahead,3.34053689432751e-08
Subtype Historical Average,2016/2017,54,1 wk ahead,1.72565588267436e-09
Dynamic Harmonic Model,2017/2018,54,1 wk ahead,0.999999976302755
Historical Average,2017/2018,54,1 wk ahead,2.12749429737146e-08
Subtype Historical Average,2017/2018,54,1 wk ahead,2.42230221004127e-09
Dynamic Harmonic Model,2014/2015,55,1 wk ahead,0.999999988216865
Historical Average,2014/2015,55,1 wk ahead,6.27166018849799e-09
Subtype Historical Average,2014/2015,55,1 wk ahead,5.51147529731418e-09
Dynamic Harmonic Model,2015/2016,55,1 wk ahead,0.999999985025702
Historical Average,2015/2016,55,1 wk ahead,1.39715787599533e-08
Subtype Historical Average,2015/2016,55,1 wk ahead,1.00271952276333e-09
Dynamic Harmonic Model,2016/2017,55,1 wk ahead,0.999999988040216
Historical Average,2016/2017,55,1 wk ahead,1.09786096006301e-08
Subtype Historical Average,2016/2017,55,1 wk ahead,9.81174844907715e-10
Dynamic Harmonic Model,2017/2018,55,1 wk ahead,0.999999983536497
Historical Average,2017/2018,55,1 wk ahead,1.47945121388761e-08
Subtype Historical Average,2017/2018,55,1 wk ahead,1.66899081620096e-09
Dynamic Harmonic Model,2014/2015,56,1 wk ahead,0.999999993422744
Historical Average,2014/2015,56,1 wk ahead,4.82226327068187e-09
Subtype Historical Average,2014/2015,56,1 wk ahead,1.75499226777058e-09
Dynamic Harmonic Model,2015/2016,56,1 wk ahead,0.999999941345215
Historical Average,2015/2016,56,1 wk ahead,5.06854848602503e-08
Subtype Historical Average,2015/2016,56,1 wk ahead,7.96930010134135e-09
Dynamic Harmonic Model,2016/2017,56,1 wk ahead,0.999999969801926
Historical Average,2016/2017,56,1 wk ahead,2.47959656455499e-08
Subtype Historical Average,2016/2017,56,1 wk ahead,5.40210865233363e-09
Dynamic Harmonic Model,2017/2018,56,1 wk ahead,0.999999955379088
Historical Average,2017/2018,56,1 wk ahead,3.41616823049955e-08
Subtype Historical Average,2017/2018,56,1 wk ahead,1.04592297150549e-08
Dynamic Harmonic Model,2014/2015,57,1 wk ahead,0.999999970612432
Historical Average,2014/2015,57,1 wk ahead,1.72648319376141e-08
Subtype Historical Average,2014/2015,57,1 wk ahead,1.21227359896454e-08
Dynamic Harmonic Model,2015/2016,57,1 wk ahead,0.999999927496614
Historical Average,2015/2016,57,1 wk ahead,2.65453786892385e-08
Subtype Historical Average,2015/2016,57,1 wk ahead,4.59580073164842e-08
Dynamic Harmonic Model,2016/2017,57,1 wk ahead,0.999999970526019
Historical Average,2016/2017,57,1 wk ahead,1.02566522580639e-08
Subtype Historical Average,2016/2017,57,1 wk ahead,1.92173287685386e-08
Dynamic Harmonic Model,2017/2018,57,1 wk ahead,0.999999890267598
Historical Average,2017/2018,57,1 wk ahead,1.24734025299776e-08
Subtype Historical Average,2017/2018,57,1 wk ahead,9.72589998706836e-08
Dynamic Harmonic Model,2014/2015,58,1 wk ahead,0.999999995243744
Historical Average,2014/2015,58,1 wk ahead,2.17332694348646e-09
Subtype Historical Average,2014/2015,58,1 wk ahead,2.58292910693987e-09
Dynamic Harmonic Model,2015/2016,58,1 wk ahead,0.999999964918234
Historical Average,2015/2016,58,1 wk ahead,1.46146481348256e-08
Subtype Historical Average,2015/2016,58,1 wk ahead,2.04671174562651e-08
Dynamic Harmonic Model,2016/2017,58,1 wk ahead,0.999999978329001
Historical Average,2016/2017,58,1 wk ahead,8.98377782343316e-09
Subtype Historical Average,2016/2017,58,1 wk ahead,1.26872216551925e-08
Dynamic Harmonic Model,2017/2018,58,1 wk ahead,0.999999971590735
Historical Average,2017/2018,58,1 wk ahead,1.37592913609184e-08
Subtype Historical Average,2017/2018,58,1 wk ahead,1.46499736499174e-08
Dynamic Harmonic Model,2014/2015,59,1 wk ahead,0.999999958527348
Historical Average,2014/2015,59,1 wk ahead,3.08335332472086e-08
Subtype Historical Average,2014/2015,59,1 wk ahead,1.06391183474763e-08
Dynamic Harmonic Model,2015/2016,59,1 wk ahead,0.999999985915414
Historical Average,2015/2016,59,1 wk ahead,3.39829543027092e-09
Subtype Historical Average,2015/2016,59,1 wk ahead,1.06862902919615e-08
Dynamic Harmonic Model,2016/2017,59,1 wk ahead,0.999999932300376
Historical Average,2016/2017,59,1 wk ahead,3.66894674593028e-08
Subtype Historical Average,2016/2017,59,1 wk ahead,3.10101565729549e-08
Dynamic Harmonic Model,2017/2018,59,1 wk ahead,0.999999964604912
Historical Average,2017/2018,59,1 wk ahead,2.13754048435893e-08
Subtype Historical Average,2017/2018,59,1 wk ahead,1.40196832130654e-08
Dynamic Harmonic Model,2014/2015,60,1 wk ahead,0.999999918762876
Historical Average,2014/2015,60,1 wk ahead,5.19090686632319e-08
Subtype Historical Average,2014/2015,60,1 wk ahead,2.9328055268225e-08
Dynamic Harmonic Model,2015/2016,60,1 wk ahead,0.9999998411142
Historical Average,2015/2016,60,1 wk ahead,1.49960394951896e-07
Subtype Historical Average,2015/2016,60,1 wk ahead,8.92540464057697e-09
Dynamic Harmonic Model,2016/2017,60,1 wk ahead,0.999999768338206
Historical Average,2016/2017,60,1 wk ahead,2.28496409557968e-07
Subtype Historical Average,2016/2017,60,1 wk ahead,3.16538445208892e-09
Dynamic Harmonic Model,2017/2018,60,1 wk ahead,0.999999502438446
Historical Average,2017/2018,60,1 wk ahead,4.96895647217711e-07
Subtype Historical Average,2017/2018,60,1 wk ahead,6.65906659546876e-10
Dynamic Harmonic Model,2014/2015,61,1 wk ahead,0.999999927779609
Historical Average,2014/2015,61,1 wk ahead,3.96529728389392e-08
Subtype Historical Average,2014/2015,61,1 wk ahead,3.25674185398674e-08
Dynamic Harmonic Model,2015/2016,61,1 wk ahead,0.999999940762695
Historical Average,2015/2016,61,1 wk ahead,3.69178937078971e-08
Subtype Historical Average,2015/2016,61,1 wk ahead,2.23194111303087e-08
Dynamic Harmonic Model,2016/2017,61,1 wk ahead,0.99999986784784
Historical Average,2016/2017,61,1 wk ahead,3.16528339790644e-08
Subtype Historical Average,2016/2017,61,1 wk ahead,1.00499325853883e-07
Dynamic Harmonic Model,2017/2018,61,1 wk ahead,0.999999946006939
Historical Average,2017/2018,61,1 wk ahead,6.2735651395487e-09
Subtype Historical Average,2017/2018,61,1 wk ahead,4.77194956513193e-08
Dynamic Harmonic Model,2014/2015,62,1 wk ahead,0.999999952945234
Historical Average,2014/2015,62,1 wk ahead,1.43849037467325e-08
Subtype Historical Average,2014/2015,62,1 wk ahead,3.26698622485633e-08
Dynamic Harmonic Model,2015/2016,62,1 wk ahead,0.999999882362354
Historical Average,2015/2016,62,1 wk ahead,5.09124361266996e-08
Subtype Historical Average,2015/2016,62,1 wk ahead,6.67252102336896e-08
Dynamic Harmonic Model,2016/2017,62,1 wk ahead,0.999999899547961
Historical Average,2016/2017,62,1 wk ahead,3.10644953835391e-08
Subtype Historical Average,2016/2017,62,1 wk ahead,6.93875438704159e-08
Dynamic Harmonic Model,2017/2018,62,1 wk ahead,0.999999968566482
Historical Average,2017/2018,62,1 wk ahead,1.95773886656054e-08
Subtype Historical Average,2017/2018,62,1 wk ahead,1.18561290008856e-08
Dynamic Harmonic Model,2014/2015,63,1 wk ahead,0.99999996219256
Historical Average,2014/2015,63,1 wk ahead,1.9055666029664e-08
Subtype Historical Average,2014/2015,63,1 wk ahead,1.87517740096079e-08
Dynamic Harmonic Model,2015/2016,63,1 wk ahead,0.999999946143066
Historical Average,2015/2016,63,1 wk ahead,4.28847647127005e-08
Subtype Historical Average,2015/2016,63,1 wk ahead,1.09721689551036e-08
Dynamic Harmonic Model,2016/2017,63,1 wk ahead,0.999999895457143
Historical Average,2016/2017,63,1 wk ahead,7.29662554615194e-08
Subtype Historical Average,2016/2017,63,1 wk ahead,3.15766017495538e-08
Dynamic Harmonic Model,2017/2018,63,1 wk ahead,0.999999979059476
Historical Average,2017/2018,63,1 wk ahead,1.42374396859458e-08
Subtype Historical Average,2017/2018,63,1 wk ahead,6.70308428999285e-09
Dynamic Harmonic Model,2014/2015,64,1 wk ahead,0.999999981841653
Historical Average,2014/2015,64,1 wk ahead,9.80963719793398e-09
Subtype Historical Average,2014/2015,64,1 wk ahead,8.3487100663048e-09
Dynamic Harmonic Model,2015/2016,64,1 wk ahead,0.999999971839459
Historical Average,2015/2016,64,1 wk ahead,1.27832475206899e-08
Subtype Historical Average,2015/2016,64,1 wk ahead,1.53772933717458e-08
Dynamic Harmonic Model,2016/2017,64,1 wk ahead,0.999999946948538
Historical Average,2016/2017,64,1 wk ahead,2.79135744911838e-08
Subtype Historical Average,2016/2017,64,1 wk ahead,2.51378877524035e-08
Dynamic Harmonic Model,2017/2018,64,1 wk ahead,0.999999979157494
Historical Average,2017/2018,64,1 wk ahead,9.68660828066974e-09
Subtype Historical Average,2017/2018,64,1 wk ahead,1.11558978405827e-08
Dynamic Harmonic Model,2014/2015,65,1 wk ahead,0.999999671475535
Historical Average,2014/2015,65,1 wk ahead,2.98236216909268e-07
Subtype Historical Average,2014/2015,65,1 wk ahead,3.02882476631043e-08
Dynamic Harmonic Model,2015/2016,65,1 wk ahead,0.999999295951907
Historical Average,2015/2016,65,1 wk ahead,1.52343004502879e-07
Subtype Historical Average,2015/2016,65,1 wk ahead,5.51705088205078e-07
Dynamic Harmonic Model,2016/2017,65,1 wk ahead,0.999999830772722
Historical Average,2016/2017,65,1 wk ahead,5.49441503270068e-08
Subtype Historical Average,2016/2017,65,1 wk ahead,1.14283127545919e-07
Dynamic Harmonic Model,2017/2018,65,1 wk ahead,0.999999699628719
Historical Average,2017/2018,65,1 wk ahead,1.55590541968525e-07
Subtype Historical Average,2017/2018,65,1 wk ahead,1.44780738855106e-07
Dynamic Harmonic Model,2014/2015,66,1 wk ahead,0.999999806430605
Historical Average,2014/2015,66,1 wk ahead,1.40721657780472e-07
Subtype Historical Average,2014/2015,66,1 wk ahead,5.28477367096683e-08
Dynamic Harmonic Model,2015/2016,66,1 wk ahead,0.999998918459871
Historical Average,2015/2016,66,1 wk ahead,1.45576125599658e-07
Subtype Historical Average,2015/2016,66,1 wk ahead,9.35964003214701e-07
Dynamic Harmonic Model,2016/2017,66,1 wk ahead,0.999999910497074
Historical Average,2016/2017,66,1 wk ahead,2.97975415801326e-08
Subtype Historical Average,2016/2017,66,1 wk ahead,5.97053839254457e-08
Dynamic Harmonic Model,2017/2018,66,1 wk ahead,0.999999916589721
Historical Average,2017/2018,66,1 wk ahead,4.20748210697068e-08
Subtype Historical Average,2017/2018,66,1 wk ahead,4.13354577682843e-08
Dynamic Harmonic Model,2014/2015,67,1 wk ahead,0.99999992145141
Historical Average,2014/2015,67,1 wk ahead,6.43934432858501e-08
Subtype Historical Average,2014/2015,67,1 wk ahead,1.41551466924496e-08
Dynamic Harmonic Model,2015/2016,67,1 wk ahead,0.999999752898431
Historical Average,2015/2016,67,1 wk ahead,1.34056291574759e-07
Subtype Historical Average,2015/2016,67,1 wk ahead,1.13045277580614e-07
Dynamic Harmonic Model,2016/2017,67,1 wk ahead,0.999999968000275
Historical Average,2016/2017,67,1 wk ahead,1.8016611579636e-08
Subtype Historical Average,2016/2017,67,1 wk ahead,1.39831133719268e-08
Dynamic Harmonic Model,2017/2018,67,1 wk ahead,0.999999922135272
Historical Average,2017/2018,67,1 wk ahead,3.9730403565407e-08
Subtype Historical Average,2017/2018,67,1 wk ahead,3.81343246552677e-08
Dynamic Harmonic Model,2014/2015,68,1 wk ahead,0.999999950589083
Historical Average,2014/2015,68,1 wk ahead,3.62287041724711e-08
Subtype Historical Average,2014/2015,68,1 wk ahead,1.31822126761095e-08
Dynamic Harmonic Model,2015/2016,68,1 wk ahead,0.99999986638714
Historical Average,2015/2016,68,1 wk ahead,8.82916611114303e-08
Subtype Historical Average,2015/2016,68,1 wk ahead,4.53211993868161e-08
Dynamic Harmonic Model,2016/2017,68,1 wk ahead,0.999999971134115
Historical Average,2016/2017,68,1 wk ahead,1.49706194224157e-08
Subtype Historical Average,2016/2017,68,1 wk ahead,1.38952659027432e-08
Dynamic Harmonic Model,2017/2018,68,1 wk ahead,0.999999966967631
Historical Average,2017/2018,68,1 wk ahead,1.60231203445315e-08
Subtype Historical Average,2017/2018,68,1 wk ahead,1.70092484095447e-08
Dynamic Harmonic Model,2014/2015,69,1 wk ahead,0.999999954663186
Historical Average,2014/2015,69,1 wk ahead,3.03419275531644e-08
Subtype Historical Average,2014/2015,69,1 wk ahead,1.49948860847219e-08
Dynamic Harmonic Model,2015/2016,69,1 wk ahead,0.999999930429486
Historical Average,2015/2016,69,1 wk ahead,5.18073888747075e-08
Subtype Historical Average,2015/2016,69,1 wk ahead,1.77631248282954e-08
Dynamic Harmonic Model,2016/2017,69,1 wk ahead,0.999999975520814
Historical Average,2016/2017,69,1 wk ahead,1.67240424886701e-08
Subtype Historical Average,2016/2017,69,1 wk ahead,7.7551433714645e-09
Dynamic Harmonic Model,2017/2018,69,1 wk ahead,0.999999973871964
Historical Average,2017/2018,69,1 wk ahead,1.80738574382016e-08
Subtype Historical Average,2017/2018,69,1 wk ahead,8.05417868936071e-09
Dynamic Harmonic Model,2014/2015,70,1 wk ahead,0.999999834799354
Historical Average,2014/2015,70,1 wk ahead,8.21588762433854e-08
Subtype Historical Average,2014/2015,70,1 wk ahead,8.30417702482971e-08
Dynamic Harmonic Model,2015/2016,70,1 wk ahead,0.999999781059031
Historical Average,2015/2016,70,1 wk ahead,1.23563460406995e-07
Subtype Historical Average,2015/2016,70,1 wk ahead,9.53775082037915e-08
Dynamic Harmonic Model,2016/2017,70,1 wk ahead,0.999999913279697
Historical Average,2016/2017,70,1 wk ahead,3.46705117600219e-08
Subtype Historical Average,2016/2017,70,1 wk ahead,5.20497910404591e-08
Dynamic Harmonic Model,2017/2018,70,1 wk ahead,0.999999980236649
Historical Average,2017/2018,70,1 wk ahead,7.20812931826209e-09
Subtype Historical Average,2017/2018,70,1 wk ahead,1.25552217811591e-08
Dynamic Harmonic Model,2014/2015,71,1 wk ahead,0.9999999656091
Historical Average,2014/2015,71,1 wk ahead,1.75265354555866e-08
Subtype Historical Average,2014/2015,71,1 wk ahead,1.68643641152822e-08
Dynamic Harmonic Model,2015/2016,71,1 wk ahead,0.999999910156839
Historical Average,2015/2016,71,1 wk ahead,6.62727852659912e-08
Subtype Historical Average,2015/2016,71,1 wk ahead,2.35703754130558e-08
Dynamic Harmonic Model,2016/2017,71,1 wk ahead,0.999999951849775
Historical Average,2016/2017,71,1 wk ahead,2.78108579258864e-08
Subtype Historical Average,2016/2017,71,1 wk ahead,2.03393669387159e-08
Dynamic Harmonic Model,2017/2018,71,1 wk ahead,0.999999966205768
Historical Average,2017/2018,71,1 wk ahead,1.97726625882674e-08
Subtype Historical Average,2017/2018,71,1 wk ahead,1.40215697555072e-08
Dynamic Harmonic Model,2014/2015,72,1 wk ahead,0.999999969528206
Historical Average,2014/2015,72,1 wk ahead,1.98833453542109e-08
Subtype Historical Average,2014/2015,72,1 wk ahead,1.05884483844734e-08
Dynamic Harmonic Model,2015/2016,72,1 wk ahead,0.99999995174203
Historical Average,2015/2016,72,1 wk ahead,1.80326989972266e-08
Subtype Historical Average,2015/2016,72,1 wk ahead,3.02252705270807e-08
Dynamic Harmonic Model,2016/2017,72,1 wk ahead,0.9999999578018
Historical Average,2016/2017,72,1 wk ahead,1.23430244877785e-08
Subtype Historical Average,2016/2017,72,1 wk ahead,2.98551753303998e-08
